lr-Adam,created_at,loss/train,epoch,loss/val,score/val
0.0005,2021-07-22 02:07:32.055744,,,,
,2021-07-22 02:07:44.466850,108.50872039794922,20.0,,
,2021-07-22 02:07:47.726154,,20.0,90.3736801147461,0.8424440026283264
0.0005,2021-07-22 02:07:47.742147,,,,
,2021-07-22 02:08:00.006174,104.49092864990234,21.0,,
,2021-07-22 02:08:03.234427,,21.0,86.265869140625,0.8004248738288879
0.0005,2021-07-22 02:08:03.250990,,,,
,2021-07-22 02:08:15.540912,104.62128448486328,22.0,,
,2021-07-22 02:08:18.786356,,22.0,110.44178771972656,1.0439128875732422
0.0005,2021-07-22 02:08:18.803240,,,,
,2021-07-22 02:08:31.176178,104.24689483642578,23.0,,
,2021-07-22 02:08:34.322785,,23.0,90.46839904785156,0.8394138813018799
0.0005,2021-07-22 02:08:34.338412,,,,
,2021-07-22 02:08:46.390329,104.6981430053711,24.0,,
,2021-07-22 02:08:49.509445,,24.0,100.3654556274414,0.9428002834320068
0.0005,2021-07-22 02:08:49.524917,,,,
,2021-07-22 02:09:01.463898,102.29351043701172,25.0,,
,2021-07-22 02:09:04.555341,,25.0,94.4859390258789,0.8881017565727234
0.0005,2021-07-22 02:09:04.571042,,,,
,2021-07-22 02:09:16.828889,105.38357543945312,26.0,,
,2021-07-22 02:09:20.807697,,26.0,84.59336853027344,0.7847984433174133
0.0005,2021-07-22 02:09:20.823002,,,,
,2021-07-22 02:09:33.176833,103.89656066894531,27.0,,
,2021-07-22 02:09:36.261701,,27.0,96.25627899169922,0.9125136137008667
0.0005,2021-07-22 02:09:36.277194,,,,
,2021-07-22 02:09:48.210602,104.26687622070312,28.0,,
,2021-07-22 02:09:51.326820,,28.0,90.38357543945312,0.8422907590866089
0.0005,2021-07-22 02:09:51.342378,,,,
,2021-07-22 02:10:03.470552,102.61759185791016,29.0,,
,2021-07-22 02:10:06.528582,,29.0,91.1279067993164,0.8514652848243713
0.0005,2021-07-22 02:10:06.544596,,,,
,2021-07-22 02:10:18.574718,102.75043487548828,30.0,,
,2021-07-22 02:10:21.829231,,30.0,88.64263916015625,0.8240860104560852
0.0005,2021-07-22 02:10:21.845606,,,,
,2021-07-22 02:10:34.203122,102.32485961914062,31.0,,
,2021-07-22 02:10:37.479855,,31.0,89.18113708496094,0.8323477506637573
0.0005,2021-07-22 02:10:37.495799,,,,
,2021-07-22 02:10:49.470456,102.1533203125,32.0,,
,2021-07-22 02:10:52.554311,,32.0,92.75715637207031,0.8658789396286011
0.0005,2021-07-22 02:10:52.571641,,,,
,2021-07-22 02:11:04.625862,105.19347381591797,33.0,,
,2021-07-22 02:11:07.693125,,33.0,87.6888656616211,0.8173815011978149
0.0005,2021-07-22 02:11:07.708382,,,,
,2021-07-22 02:11:19.647177,102.74798583984375,34.0,,
,2021-07-22 02:11:23.005350,,34.0,86.81784057617188,0.8050910234451294
0.0005,2021-07-22 02:11:23.022588,,,,
,2021-07-22 02:11:35.496494,100.63468170166016,35.0,,
,2021-07-22 02:11:38.803473,,35.0,88.20503234863281,0.8258286714553833
0.0005,2021-07-22 02:11:38.819186,,,,
,2021-07-22 02:11:51.130455,102.2911148071289,36.0,,
,2021-07-22 02:11:54.278287,,36.0,92.56394958496094,0.8649336099624634
0.0005,2021-07-22 02:11:54.293782,,,,
,2021-07-22 02:12:06.504622,104.68657684326172,37.0,,
,2021-07-22 02:12:09.654774,,37.0,89.02318572998047,0.8337048292160034
0.0005,2021-07-22 02:12:09.671967,,,,
,2021-07-22 02:12:21.780669,104.53495788574219,38.0,,
,2021-07-22 02:12:24.938444,,38.0,88.0468978881836,0.827141284942627
0.0005,2021-07-22 02:12:24.955444,,,,
,2021-07-22 02:12:37.364343,103.96223449707031,39.0,,
,2021-07-22 02:12:40.630040,,39.0,85.4042739868164,0.7968069314956665
0.0005,2021-07-22 02:12:40.646440,,,,
,2021-07-22 02:12:52.905190,102.64043426513672,40.0,,
,2021-07-22 02:12:56.037341,,40.0,87.85491180419922,0.8211281299591064
0.0005,2021-07-22 02:12:56.053773,,,,
,2021-07-22 02:13:08.139032,103.49342346191406,41.0,,
,2021-07-22 02:13:11.308095,,41.0,85.2508316040039,0.7913591265678406
0.0005,2021-07-22 02:13:11.323952,,,,
,2021-07-22 02:13:23.316872,102.53711700439453,42.0,,
,2021-07-22 02:13:26.486970,,42.0,87.2344741821289,0.8187480568885803
0.0005,2021-07-22 02:13:26.503350,,,,
,2021-07-22 02:13:38.746891,103.30845642089844,43.0,,
,2021-07-22 02:13:42.079702,,43.0,84.86688995361328,0.7839369177818298
0.0005,2021-07-22 02:13:42.096813,,,,
,2021-07-22 02:13:54.619584,102.87570190429688,44.0,,
,2021-07-22 02:13:57.836105,,44.0,92.79530334472656,0.8716821074485779
0.0005,2021-07-22 02:13:57.853633,,,,
,2021-07-22 02:14:10.049897,104.08363342285156,45.0,,
,2021-07-22 02:14:13.362363,,45.0,95.46994018554688,0.8964095711708069
0.0005,2021-07-22 02:14:13.378912,,,,
,2021-07-22 02:14:25.729764,101.46627044677734,46.0,,
,2021-07-22 02:14:29.037127,,46.0,89.69876861572266,0.8372350931167603
0.0005,2021-07-22 02:14:29.053698,,,,
,2021-07-22 02:14:41.183175,101.76179504394531,47.0,,
,2021-07-22 02:14:44.319908,,47.0,93.3824234008789,0.87627112865448
0.0005,2021-07-22 02:14:44.336006,,,,
,2021-07-22 02:14:56.424773,101.45861053466797,48.0,,
,2021-07-22 02:15:00.145265,,48.0,83.82295989990234,0.7774920463562012
0.0005,2021-07-22 02:15:00.163650,,,,
,2021-07-22 02:15:12.261450,101.86943054199219,49.0,,
,2021-07-22 02:15:15.568291,,49.0,86.7834701538086,0.8116669654846191
0.0005,2021-07-22 02:15:15.584843,,,,
,2021-07-22 02:15:28.157135,102.12870788574219,50.0,,
,2021-07-22 02:15:31.480842,,50.0,86.90543365478516,0.8032723069190979
0.0005,2021-07-22 02:15:31.497349,,,,
,2021-07-22 02:15:43.678073,101.3128890991211,51.0,,
,2021-07-22 02:15:47.435022,,51.0,82.6496810913086,0.7715060710906982
0.0005,2021-07-22 02:15:47.451230,,,,
,2021-07-22 02:15:59.541628,100.63856506347656,52.0,,
,2021-07-22 02:16:02.642909,,52.0,89.1421890258789,0.8217063546180725
0.0005,2021-07-22 02:16:02.659241,,,,
,2021-07-22 02:16:14.702391,100.99976348876953,53.0,,
,2021-07-22 02:16:17.891788,,53.0,86.38252258300781,0.8090880513191223
0.0005,2021-07-22 02:16:17.908380,,,,
,2021-07-22 02:16:30.353268,102.33304595947266,54.0,,
,2021-07-22 02:16:33.684029,,54.0,87.8296127319336,0.8155341744422913
0.0005,2021-07-22 02:16:33.701680,,,,
,2021-07-22 02:16:46.196161,100.19710540771484,55.0,,
,2021-07-22 02:16:49.283997,,55.0,83.89533996582031,0.7797033190727234
0.0005,2021-07-22 02:16:49.299701,,,,
,2021-07-22 02:17:01.392694,101.28279113769531,56.0,,
,2021-07-22 02:17:04.528194,,56.0,85.40154266357422,0.7912656664848328
0.0005,2021-07-22 02:17:04.544099,,,,
,2021-07-22 02:17:16.535296,100.98367309570312,57.0,,
,2021-07-22 02:17:19.664466,,57.0,85.21659088134766,0.7889574766159058
0.0005,2021-07-22 02:17:19.680723,,,,
,2021-07-22 02:17:32.084730,102.02086639404297,58.0,,
,2021-07-22 02:17:35.415145,,58.0,85.34832000732422,0.7993432283401489
0.0005,2021-07-22 02:17:35.432262,,,,
,2021-07-22 02:17:47.846025,102.35830688476562,59.0,,
,2021-07-22 02:17:50.938255,,59.0,86.26763153076172,0.802344560623169
0.0005,2021-07-22 02:17:50.956143,,,,
,2021-07-22 02:18:02.989058,98.98030090332031,60.0,,
,2021-07-22 02:18:06.088448,,60.0,83.75930786132812,0.7768518328666687
0.0005,2021-07-22 02:18:06.105473,,,,
,2021-07-22 02:18:18.189832,100.17794799804688,61.0,,
,2021-07-22 02:18:21.315388,,61.0,85.43798065185547,0.7966184020042419
0.0005,2021-07-22 02:18:21.332665,,,,
,2021-07-22 02:18:33.499001,97.22238159179688,62.0,,
,2021-07-22 02:18:36.789910,,62.0,83.95222473144531,0.7824910283088684
0.0005,2021-07-22 02:18:36.807682,,,,
,2021-07-22 02:18:49.349332,99.85855102539062,63.0,,
,2021-07-22 02:18:52.676984,,63.0,94.12747955322266,0.8764180541038513
0.0005,2021-07-22 02:18:52.694605,,,,
,2021-07-22 02:19:04.829362,100.34825897216797,64.0,,
,2021-07-22 02:19:08.128369,,64.0,97.479736328125,0.9185666441917419
0.0005,2021-07-22 02:19:08.146378,,,,
,2021-07-22 02:19:20.646336,100.41107177734375,65.0,,
,2021-07-22 02:19:23.943570,,65.0,84.8658676147461,0.7895733118057251
0.0005,2021-07-22 02:19:23.962410,,,,
,2021-07-22 02:19:36.146793,98.65991973876953,66.0,,
,2021-07-22 02:19:39.293287,,66.0,83.31269836425781,0.771686315536499
0.0005,2021-07-22 02:19:39.309816,,,,
,2021-07-22 02:19:51.490225,99.69232940673828,67.0,,
,2021-07-22 02:19:54.664502,,67.0,88.13764190673828,0.8254519701004028
0.0005,2021-07-22 02:19:54.680911,,,,
,2021-07-22 02:20:06.707970,100.04962921142578,68.0,,
,2021-07-22 02:20:10.023959,,68.0,83.79345703125,0.7806188464164734
0.0005,2021-07-22 02:20:10.046468,,,,
,2021-07-22 02:20:22.548022,100.373046875,69.0,,
,2021-07-22 02:20:25.869897,,69.0,89.2514877319336,0.8307147026062012
0.000125,2021-07-22 02:20:25.886774,,,,
,2021-07-22 02:20:38.332545,97.29740142822266,70.0,,
,2021-07-22 02:20:42.240437,,70.0,81.36638641357422,0.7550848722457886
0.000125,2021-07-22 02:20:42.264541,,,,
,2021-07-22 02:20:54.438237,95.15115356445312,71.0,,
,2021-07-22 02:20:57.617748,,71.0,82.72740936279297,0.7656702399253845
0.000125,2021-07-22 02:20:57.635103,,,,
,2021-07-22 02:21:09.660867,94.7902603149414,72.0,,
,2021-07-22 02:21:12.870052,,72.0,85.7913589477539,0.7983599901199341
0.000125,2021-07-22 02:21:12.887476,,,,
,2021-07-22 02:21:25.321732,94.1775894165039,73.0,,
,2021-07-22 02:21:28.675234,,73.0,82.43846130371094,0.7635738849639893
0.000125,2021-07-22 02:21:28.692807,,,,
,2021-07-22 02:21:41.081117,94.35450744628906,74.0,,
,2021-07-22 02:21:44.834216,,74.0,80.79691314697266,0.750352144241333
0.000125,2021-07-22 02:21:44.858596,,,,
,2021-07-22 02:21:57.122535,97.50289154052734,75.0,,
,2021-07-22 02:22:00.211370,,75.0,81.7437515258789,0.7568278312683105
0.000125,2021-07-22 02:22:00.228177,,,,
,2021-07-22 02:22:12.320309,95.84626770019531,76.0,,
,2021-07-22 02:22:15.464777,,76.0,81.78424072265625,0.7561638355255127
0.000125,2021-07-22 02:22:15.481200,,,,
,2021-07-22 02:22:27.705048,93.37137603759766,77.0,,
,2021-07-22 02:22:31.015412,,77.0,81.42060852050781,0.7523332834243774
0.000125,2021-07-22 02:22:31.033274,,,,
,2021-07-22 02:22:43.625902,93.64743041992188,78.0,,
,2021-07-22 02:22:46.888979,,78.0,85.76301574707031,0.7974605560302734
0.000125,2021-07-22 02:22:46.906549,,,,
,2021-07-22 02:22:59.022493,94.471923828125,79.0,,
,2021-07-22 02:23:02.117774,,79.0,83.3989028930664,0.7726836800575256
0.000125,2021-07-22 02:23:02.134061,,,,
,2021-07-22 02:23:14.237627,94.14157104492188,80.0,,
,2021-07-22 02:23:17.359140,,80.0,81.32250213623047,0.7518683671951294
0.000125,2021-07-22 02:23:17.378909,,,,
,2021-07-22 02:23:29.502782,92.90162658691406,81.0,,
,2021-07-22 02:23:32.839068,,81.0,84.02135467529297,0.7777603268623352
0.000125,2021-07-22 02:23:32.857260,,,,
,2021-07-22 02:23:45.289968,94.14742279052734,82.0,,
,2021-07-22 02:23:49.252544,,82.0,80.75304412841797,0.7516580820083618
0.000125,2021-07-22 02:23:49.274433,,,,
,2021-07-22 02:24:01.363016,95.56997680664062,83.0,,
,2021-07-22 02:24:04.455648,,83.0,81.28352355957031,0.7520304918289185
0.000125,2021-07-22 02:24:04.472430,,,,
,2021-07-22 02:24:16.742234,93.49909973144531,84.0,,
,2021-07-22 02:24:19.851057,,84.0,83.83739471435547,0.7785663604736328
0.000125,2021-07-22 02:24:19.867977,,,,
,2021-07-22 02:24:31.857097,93.99422454833984,85.0,,
,2021-07-22 02:24:35.758971,,85.0,79.98196411132812,0.7398598194122314
0.000125,2021-07-22 02:24:35.780845,,,,
,2021-07-22 02:24:48.309282,94.31464385986328,86.0,,
,2021-07-22 02:24:51.609676,,86.0,88.0369873046875,0.817338228225708
0.000125,2021-07-22 02:24:51.627601,,,,
,2021-07-22 02:25:03.917839,91.86349487304688,87.0,,
,2021-07-22 02:25:07.333353,,87.0,83.36396026611328,0.773735523223877
0.000125,2021-07-22 02:25:07.352571,,,,
,2021-07-22 02:25:19.857360,92.62821197509766,88.0,,
,2021-07-22 02:25:23.141716,,88.0,84.55712127685547,0.7830905318260193
0.000125,2021-07-22 02:25:23.159464,,,,
,2021-07-22 02:25:35.587301,93.77339935302734,89.0,,
,2021-07-22 02:25:38.748215,,89.0,83.9167709350586,0.7779549360275269
0.000125,2021-07-22 02:25:38.764815,,,,
,2021-07-22 02:25:50.738462,94.02394104003906,90.0,,
,2021-07-22 02:25:53.855247,,90.0,83.22673797607422,0.7715611457824707
0.000125,2021-07-22 02:25:53.872265,,,,
,2021-07-22 02:26:05.973989,94.81568145751953,91.0,,
,2021-07-22 02:26:09.079768,,91.0,89.23899841308594,0.8306198716163635
0.000125,2021-07-22 02:26:09.096165,,,,
,2021-07-22 02:26:21.370959,92.23810577392578,92.0,,
,2021-07-22 02:26:25.262512,,92.0,79.34344482421875,0.7370584011077881
0.000125,2021-07-22 02:26:25.282633,,,,
,2021-07-22 02:26:37.764091,94.11802673339844,93.0,,
,2021-07-22 02:26:40.928149,,93.0,85.51333618164062,0.7944462299346924
0.000125,2021-07-22 02:26:40.945919,,,,
,2021-07-22 02:26:52.945033,92.49638366699219,94.0,,
,2021-07-22 02:26:56.105317,,94.0,80.58109283447266,0.7475733160972595
0.000125,2021-07-22 02:26:56.122600,,,,
,2021-07-22 02:27:08.213235,93.00150299072266,95.0,,
,2021-07-22 02:27:11.287441,,95.0,86.52397918701172,0.8029335737228394
0.000125,2021-07-22 02:27:11.304722,,,,
,2021-07-22 02:27:23.521581,91.53903198242188,96.0,,
,2021-07-22 02:27:26.858085,,96.0,82.2791519165039,0.7622867226600647
0.000125,2021-07-22 02:27:26.876330,,,,
,2021-07-22 02:27:39.357467,93.2925796508789,97.0,,
,2021-07-22 02:27:42.677521,,97.0,80.57159423828125,0.7429213523864746
0.000125,2021-07-22 02:27:42.695308,,,,
,2021-07-22 02:27:54.975868,92.79541015625,98.0,,
,2021-07-22 02:27:58.115417,,98.0,80.22064971923828,0.7464247941970825
0.000125,2021-07-22 02:27:58.133744,,,,
,2021-07-22 02:28:10.283361,93.82300567626953,99.0,,
,2021-07-22 02:28:13.415070,,99.0,90.36009216308594,0.8398517966270447
0.000125,2021-07-22 02:28:13.434116,,,,
,2021-07-22 02:28:25.583034,92.17098236083984,100.0,,
,2021-07-22 02:28:28.883582,,100.0,81.02003479003906,0.7500835657119751
0.000125,2021-07-22 02:28:28.901961,,,,
,2021-07-22 02:28:41.467653,91.95024108886719,101.0,,
,2021-07-22 02:28:44.734829,,101.0,85.35498046875,0.7932718992233276
0.000125,2021-07-22 02:28:44.752335,,,,
,2021-07-22 02:28:57.116671,91.15858459472656,102.0,,
,2021-07-22 02:29:00.274100,,102.0,84.5831069946289,0.7850428819656372
0.000125,2021-07-22 02:29:00.291568,,,,
,2021-07-22 02:29:12.364581,92.80340576171875,103.0,,
,2021-07-22 02:29:15.577894,,103.0,79.61690521240234,0.7362186908721924
0.000125,2021-07-22 02:29:15.596707,,,,
,2021-07-22 02:29:27.761602,90.89151763916016,104.0,,
,2021-07-22 02:29:31.018672,,104.0,82.75813293457031,0.763724148273468
0.000125,2021-07-22 02:29:31.036361,,,,
,2021-07-22 02:29:43.515337,91.44825744628906,105.0,,
,2021-07-22 02:29:46.986464,,105.0,83.57041931152344,0.7764261960983276
0.000125,2021-07-22 02:29:47.003759,,,,
,2021-07-22 02:29:59.398867,91.72978210449219,106.0,,
,2021-07-22 02:30:02.524510,,106.0,82.6158676147461,0.7636836171150208
0.000125,2021-07-22 02:30:02.543317,,,,
,2021-07-22 02:30:15.040260,92.79133605957031,107.0,,
,2021-07-22 02:30:18.375957,,107.0,80.29767608642578,0.7482308149337769
0.000125,2021-07-22 02:30:18.393935,,,,
,2021-07-22 02:30:30.749763,91.49230194091797,108.0,,
,2021-07-22 02:30:33.868262,,108.0,80.27789306640625,0.7410163283348083
0.000125,2021-07-22 02:30:33.885630,,,,
,2021-07-22 02:30:45.945911,92.61762237548828,109.0,,
,2021-07-22 02:30:49.043901,,109.0,82.8968276977539,0.7640268206596375
0.000125,2021-07-22 02:30:49.062733,,,,
,2021-07-22 02:31:01.143942,92.6539535522461,110.0,,
,2021-07-22 02:31:04.260436,,110.0,81.67142486572266,0.7563323974609375
0.000125,2021-07-22 02:31:04.278232,,,,
,2021-07-22 02:31:16.522399,90.67505645751953,111.0,,
,2021-07-22 02:31:19.828658,,111.0,80.61991119384766,0.7424910664558411
0.000125,2021-07-22 02:31:19.846819,,,,
,2021-07-22 02:31:32.293634,91.71370697021484,112.0,,
,2021-07-22 02:31:35.509889,,112.0,84.01438903808594,0.784874439239502
0.000125,2021-07-22 02:31:35.530209,,,,
,2021-07-22 02:31:47.661994,90.3929443359375,113.0,,
,2021-07-22 02:31:50.827844,,113.0,80.81521606445312,0.7505881786346436
0.000125,2021-07-22 02:31:50.845916,,,,
,2021-07-22 02:32:03.130107,90.81871795654297,114.0,,
,2021-07-22 02:32:06.190927,,114.0,83.34014129638672,0.7704080939292908
0.000125,2021-07-22 02:32:06.208916,,,,
,2021-07-22 02:32:18.447902,90.8442153930664,115.0,,
,2021-07-22 02:32:21.763908,,115.0,83.6944351196289,0.7749704718589783
0.000125,2021-07-22 02:32:21.787858,,,,
,2021-07-22 02:32:34.151050,92.39529418945312,116.0,,
,2021-07-22 02:32:37.455851,,116.0,88.3238296508789,0.8243304491043091
0.000125,2021-07-22 02:32:37.473695,,,,
,2021-07-22 02:32:49.558299,91.2474365234375,117.0,,
,2021-07-22 02:32:52.691896,,117.0,80.89862823486328,0.7473177909851074
0.000125,2021-07-22 02:32:52.709814,,,,
,2021-07-22 02:33:04.933843,90.51193237304688,118.0,,
,2021-07-22 02:33:08.060918,,118.0,83.91835021972656,0.7775483131408691
0.000125,2021-07-22 02:33:08.079457,,,,
,2021-07-22 02:33:20.220855,90.17308044433594,119.0,,
,2021-07-22 02:33:23.694264,,119.0,83.7333984375,0.7760513424873352
0.000125,2021-07-22 02:33:23.713831,,,,
,2021-07-22 02:33:36.057581,89.72142028808594,120.0,,
,2021-07-22 02:33:39.408211,,120.0,79.40666961669922,0.7335551381111145
0.000125,2021-07-22 02:33:39.427742,,,,
,2021-07-22 02:33:51.819813,91.55897521972656,121.0,,
,2021-07-22 02:33:54.954063,,121.0,81.71533203125,0.7587422728538513
0.000125,2021-07-22 02:33:54.972030,,,,
,2021-07-22 02:34:07.187171,90.59696197509766,122.0,,
,2021-07-22 02:34:10.290135,,122.0,84.76663208007812,0.7869887948036194
0.000125,2021-07-22 02:34:10.307432,,,,
,2021-07-22 02:34:22.433639,90.2211685180664,123.0,,
,2021-07-22 02:34:25.551318,,123.0,83.76753997802734,0.7749449014663696
0.000125,2021-07-22 02:34:25.570111,,,,
,2021-07-22 02:34:37.969364,90.33270263671875,124.0,,
,2021-07-22 02:34:41.298521,,124.0,83.97344207763672,0.7751189470291138
0.000125,2021-07-22 02:34:41.316573,,,,
,2021-07-22 02:34:53.811673,89.58319854736328,125.0,,
,2021-07-22 02:34:56.970222,,125.0,82.10060119628906,0.7624797821044922
0.000125,2021-07-22 02:34:56.990523,,,,
,2021-07-22 02:35:09.124892,90.75139617919922,126.0,,
,2021-07-22 02:35:12.272629,,126.0,80.65965270996094,0.7427515387535095
0.000125,2021-07-22 02:35:12.290454,,,,
,2021-07-22 02:35:24.408513,89.72572326660156,127.0,,
,2021-07-22 02:35:27.488905,,127.0,81.52904510498047,0.7554046511650085
0.000125,2021-07-22 02:35:27.507184,,,,
,2021-07-22 02:35:39.743185,90.39727020263672,128.0,,
,2021-07-22 02:35:43.123875,,128.0,82.8544921875,0.7634618282318115
0.000125,2021-07-22 02:35:43.143256,,,,
,2021-07-22 02:35:55.707653,88.51542663574219,129.0,,
,2021-07-22 02:35:59.010810,,129.0,83.2838363647461,0.7716119885444641
0.000125,2021-07-22 02:35:59.029490,,,,
,2021-07-22 02:36:11.292211,92.70481872558594,130.0,,
,2021-07-22 02:36:14.650561,,130.0,84.65448760986328,0.7824134826660156
0.000125,2021-07-22 02:36:14.670464,,,,
,2021-07-22 02:36:27.215702,90.00548553466797,131.0,,
,2021-07-22 02:36:30.518515,,131.0,85.593994140625,0.7946121692657471
0.000125,2021-07-22 02:36:30.537593,,,,
,2021-07-22 02:36:42.517379,88.8289794921875,132.0,,
,2021-07-22 02:36:45.681264,,132.0,81.55630493164062,0.753132164478302
0.000125,2021-07-22 02:36:45.699038,,,,
,2021-07-22 02:36:57.891904,88.46160888671875,133.0,,
,2021-07-22 02:37:01.055389,,133.0,82.62562561035156,0.7635909914970398
0.000125,2021-07-22 02:37:01.073946,,,,
,2021-07-22 02:37:13.212831,87.90035247802734,134.0,,
,2021-07-22 02:37:16.582248,,134.0,81.35635375976562,0.7503031492233276
0.000125,2021-07-22 02:37:16.601849,,,,
,2021-07-22 02:37:29.180450,88.0215835571289,135.0,,
,2021-07-22 02:37:32.574978,,135.0,83.01612854003906,0.7676145434379578
0.000125,2021-07-22 02:37:32.594419,,,,
,2021-07-22 02:37:45.332027,90.0507583618164,136.0,,
,2021-07-22 02:37:48.504298,,136.0,82.26708984375,0.7617113590240479
0.000125,2021-07-22 02:37:48.523834,,,,
,2021-07-22 02:38:01.198266,89.67265319824219,137.0,,
,2021-07-22 02:38:04.345393,,137.0,81.20755767822266,0.7487096190452576
0.000125,2021-07-22 02:38:04.365083,,,,
,2021-07-22 02:38:16.928534,88.04483032226562,138.0,,
,2021-07-22 02:38:20.287983,,138.0,85.96678924560547,0.7922778725624084
0.000125,2021-07-22 02:38:20.306517,,,,
,2021-07-22 02:38:33.468760,87.06969451904297,139.0,,
,2021-07-22 02:38:36.843281,,139.0,81.39203643798828,0.7488294839859009
3.125e-05,2021-07-22 02:38:36.862306,,,,
,2021-07-22 02:38:49.639902,87.62197875976562,140.0,,
,2021-07-22 02:38:54.218624,,140.0,78.61622619628906,0.7258846759796143
3.125e-05,2021-07-22 02:38:54.236394,,,,
,2021-07-22 02:39:06.638029,86.89036560058594,141.0,,
,2021-07-22 02:39:09.761343,,141.0,78.7720718383789,0.7277846932411194
3.125e-05,2021-07-22 02:39:09.779924,,,,
,2021-07-22 02:39:22.263350,85.07533264160156,142.0,,
,2021-07-22 02:39:25.514369,,142.0,79.1810531616211,0.7322328090667725
3.125e-05,2021-07-22 02:39:25.534500,,,,
,2021-07-22 02:39:38.465822,88.292236328125,143.0,,
,2021-07-22 02:39:41.835551,,143.0,78.86134338378906,0.7305908203125
3.125e-05,2021-07-22 02:39:41.854510,,,,
,2021-07-22 02:39:54.713384,85.50688171386719,144.0,,
,2021-07-22 02:39:57.843452,,144.0,79.30726623535156,0.7344887852668762
3.125e-05,2021-07-22 02:39:57.862335,,,,
,2021-07-22 02:40:10.375215,84.60721588134766,145.0,,
,2021-07-22 02:40:14.075558,,145.0,80.00069427490234,0.7381194233894348
3.125e-05,2021-07-22 02:40:14.096242,,,,
,2021-07-22 02:40:26.745622,84.94622802734375,146.0,,
