lr-RAdam,created_at,loss/train,epoch,loss/val,score/val
,2021-07-18 06:53:43.502900,91.10187530517578,20.0,,
,2021-07-18 06:53:53.524581,,20.0,79.0447769165039,0.7392022013664246
0.0003405616262881147,2021-07-18 06:53:53.535522,,,,
,2021-07-18 06:54:16.280740,92.2020034790039,21.0,,
,2021-07-18 06:54:24.982038,,21.0,80.08731079101562,0.7578455209732056
0.00032353354497370894,2021-07-18 06:54:24.991013,,,,
,2021-07-18 06:54:47.733719,90.86296844482422,22.0,,
,2021-07-18 06:54:56.437955,,22.0,82.07066345214844,0.773787796497345
0.00030735686772502346,2021-07-18 06:54:56.446961,,,,
,2021-07-18 06:55:18.993558,89.53018188476562,23.0,,
,2021-07-18 06:55:27.644157,,23.0,80.60984802246094,0.7585098147392273
0.00029198902433877225,2021-07-18 06:55:27.652136,,,,
,2021-07-18 06:55:50.320868,91.06180572509766,24.0,,
,2021-07-18 06:55:58.983038,,24.0,80.02714538574219,0.7553611397743225
0.00027738957312183364,2021-07-18 06:55:58.992038,,,,
,2021-07-18 06:56:22.033625,92.4106674194336,25.0,,
,2021-07-18 06:56:32.032608,,25.0,80.63709259033203,0.759848415851593
0.0002635200944657419,2021-07-18 06:56:32.041610,,,,
,2021-07-18 06:56:55.725281,89.95134735107422,26.0,,
,2021-07-18 06:57:04.369056,,26.0,82.79887390136719,0.7800683379173279
0.0002503440897424548,2021-07-18 06:57:04.378055,,,,
,2021-07-18 06:57:27.179125,89.1816177368164,27.0,,
,2021-07-18 06:57:35.886988,,27.0,81.74712371826172,0.7696511745452881
0.00023782688525533205,2021-07-18 06:57:35.896991,,,,
,2021-07-18 06:57:58.627784,90.52845764160156,28.0,,
,2021-07-18 06:58:07.378646,,28.0,86.96878814697266,0.8289930820465088
0.00022593554099256544,2021-07-18 06:58:07.387621,,,,
,2021-07-18 06:58:31.250909,89.6636962890625,29.0,,
,2021-07-18 06:58:40.015640,,29.0,81.90809631347656,0.7782912850379944
0.00021463876394293716,2021-07-18 06:58:40.025639,,,,
,2021-07-18 06:59:02.976718,89.14601135253906,30.0,,
,2021-07-18 06:59:11.756210,,30.0,80.26641082763672,0.7545965313911438
0.0002039068257457903,2021-07-18 06:59:11.766185,,,,
,2021-07-18 06:59:34.467360,88.43184661865234,31.0,,
,2021-07-18 06:59:43.113790,,31.0,79.80001831054688,0.7508300542831421
0.00019371148445850077,2021-07-18 06:59:43.124759,,,,
,2021-07-18 07:00:06.809538,87.1849365234375,32.0,,
,2021-07-18 07:00:15.590728,,32.0,80.89137268066406,0.7609619498252869
0.00018402591023557573,2021-07-18 07:00:15.600700,,,,
,2021-07-18 07:00:38.510902,85.66645050048828,33.0,,
,2021-07-18 07:00:47.165610,,33.0,80.44426727294922,0.7591473460197449
0.00017482461472379692,2021-07-18 07:00:47.175583,,,,
,2021-07-18 07:01:10.178943,87.38678741455078,34.0,,
,2021-07-18 07:01:19.655304,,34.0,80.80423736572266,0.7612137198448181
0.00016608338398760707,2021-07-18 07:01:19.665278,,,,
,2021-07-18 07:01:42.868989,86.4638900756836,35.0,,
,2021-07-18 07:01:51.512224,,35.0,80.054443359375,0.7539984583854675
0.0001577792147882267,2021-07-18 07:01:51.522196,,,,
,2021-07-18 07:02:14.304757,87.66382598876953,36.0,,
,2021-07-18 07:02:22.967627,,36.0,79.42774200439453,0.7520536780357361
0.00014989025404881537,2021-07-18 07:02:22.977598,,,,
,2021-07-18 07:02:45.733022,85.89254760742188,37.0,,
,2021-07-18 07:02:54.390269,,37.0,83.38570404052734,0.7872065305709839
0.00014239574134637458,2021-07-18 07:02:54.400272,,,,
,2021-07-18 07:03:17.210741,86.42769622802734,38.0,,
,2021-07-18 07:03:25.855116,,38.0,84.89324188232422,0.7980926632881165
0.00013527595427905584,2021-07-18 07:03:25.865089,,,,
,2021-07-18 07:03:48.589249,85.02213287353516,39.0,,
,2021-07-18 07:03:57.284871,,39.0,80.83438873291016,0.7646973729133606
0.00012851215656510304,2021-07-18 07:03:57.294843,,,,
,2021-07-18 07:04:20.071751,86.64305877685547,40.0,,
,2021-07-18 07:04:28.728668,,40.0,84.704345703125,0.7983067035675049
0.00012208654873684788,2021-07-18 07:04:28.738657,,,,
,2021-07-18 07:04:51.442011,85.60599517822266,41.0,,
,2021-07-18 07:05:00.068150,,41.0,81.9018325805664,0.7701509594917297
0.00011598222130000548,2021-07-18 07:05:00.079119,,,,
,2021-07-18 07:05:22.921788,84.36092376708984,42.0,,
,2021-07-18 07:05:31.624562,,42.0,82.74505615234375,0.7771676182746887
0.00011018311023500519,2021-07-18 07:05:31.633562,,,,
,2021-07-18 07:05:54.379344,85.75656127929688,43.0,,
,2021-07-18 07:06:03.035225,,43.0,84.05620574951172,0.7898062467575073
0.00010467395472325493,2021-07-18 07:06:03.044195,,,,
,2021-07-18 07:06:25.735473,83.59274291992188,44.0,,
,2021-07-18 07:06:34.471249,,44.0,79.56277465820312,0.745402991771698
9.944025698709218e-05,2021-07-18 07:06:34.481244,,,,
,2021-07-18 07:06:57.789218,85.28165435791016,45.0,,
,2021-07-18 07:07:06.620750,,45.0,81.27590942382812,0.7640374302864075
9.446824413773756e-05,2021-07-18 07:07:06.630723,,,,
,2021-07-18 07:07:29.486466,83.5625228881836,46.0,,
,2021-07-18 07:07:38.164086,,46.0,84.24065399169922,0.7931713461875916
8.974483193085068e-05,2021-07-18 07:07:38.175057,,,,
,2021-07-18 07:08:01.002318,82.85965728759766,47.0,,
,2021-07-18 07:08:09.659953,,47.0,80.5290756225586,0.7622842192649841
8.525759033430814e-05,2021-07-18 07:08:09.671919,,,,
,2021-07-18 07:08:32.381334,84.8534164428711,48.0,,
,2021-07-18 07:08:41.057945,,48.0,84.3050765991211,0.7962612509727478
8.099471081759274e-05,2021-07-18 07:08:41.066920,,,,
,2021-07-18 07:09:03.748567,82.16109466552734,49.0,,
,2021-07-18 07:09:12.387200,,49.0,82.93585968017578,0.783259391784668
7.69449752767131e-05,2021-07-18 07:09:12.397172,,,,
,2021-07-18 07:09:35.186209,83.01986694335938,50.0,,
,2021-07-18 07:09:43.862188,,50.0,80.3770523071289,0.758530855178833
7.309772651287744e-05,2021-07-18 07:09:43.873189,,,,
,2021-07-18 07:10:06.526282,82.84408569335938,51.0,,
,2021-07-18 07:10:15.162599,,51.0,84.41636657714844,0.7967086434364319
6.944284018723356e-05,2021-07-18 07:10:15.172571,,,,
,2021-07-18 07:10:37.908551,84.05841827392578,52.0,,
,2021-07-18 07:10:46.579963,,52.0,83.6620101928711,0.7896180748939514
6.597069817787189e-05,2021-07-18 07:10:46.589936,,,,
,2021-07-18 07:11:09.405490,82.64386749267578,53.0,,
,2021-07-18 07:11:18.082365,,53.0,88.97389221191406,0.8393288254737854
6.267216326897829e-05,2021-07-18 07:11:18.093371,,,,
,2021-07-18 07:11:40.920036,82.97163391113281,54.0,,
,2021-07-18 07:11:49.611997,,54.0,79.51683807373047,0.7461226582527161
5.953855510552937e-05,2021-07-18 07:11:49.623962,,,,
,2021-07-18 07:12:12.391506,81.55635833740234,55.0,,
,2021-07-18 07:12:21.040998,,55.0,80.56875610351562,0.7562655210494995
5.65616273502529e-05,2021-07-18 07:12:21.050977,,,,
,2021-07-18 07:12:43.829169,79.85273742675781,56.0,,
,2021-07-18 07:12:52.466353,,56.0,80.58687591552734,0.757179856300354
5.373354598274025e-05,2021-07-18 07:12:52.476320,,,,
,2021-07-18 07:13:15.269319,80.794677734375,57.0,,
,2021-07-18 07:13:23.976109,,57.0,82.1051254272461,0.7731593251228333
5.104686868360323e-05,2021-07-18 07:13:23.988075,,,,
,2021-07-18 07:13:47.299396,79.05274200439453,58.0,,
,2021-07-18 07:13:56.092341,,58.0,80.67626190185547,0.762887179851532
4.849452524942307e-05,2021-07-18 07:13:56.101317,,,,
,2021-07-18 07:14:18.763191,81.02849578857422,59.0,,
,2021-07-18 07:14:27.458692,,59.0,80.04769134521484,0.7556375861167908
4.606979898695191e-05,2021-07-18 07:14:27.467695,,,,
,2021-07-18 07:14:50.159761,81.31135559082031,60.0,,
,2021-07-18 07:14:58.855427,,60.0,81.76084899902344,0.7685586214065552
4.376630903760431e-05,2021-07-18 07:14:58.864375,,,,
,2021-07-18 07:15:21.509380,80.0755386352539,61.0,,
,2021-07-18 07:15:30.179498,,61.0,80.6469497680664,0.7590842247009277
4.157799358572409e-05,2021-07-18 07:15:30.188474,,,,
,2021-07-18 07:15:52.923603,80.3793716430664,62.0,,
,2021-07-18 07:16:01.611405,,62.0,81.55228424072266,0.766914963722229
3.9499093906437885e-05,2021-07-18 07:16:01.621372,,,,
,2021-07-18 07:16:24.273466,79.74603271484375,63.0,,
,2021-07-18 07:16:32.967861,,63.0,79.20784759521484,0.74468994140625
3.752413921111599e-05,2021-07-18 07:16:32.977864,,,,
,2021-07-18 07:16:55.717145,80.3945083618164,64.0,,
,2021-07-18 07:17:04.448880,,64.0,80.55926513671875,0.7602067589759827
3.564793225056019e-05,2021-07-18 07:17:04.458880,,,,
,2021-07-18 07:17:27.187498,79.2181167602539,65.0,,
,2021-07-18 07:17:36.001925,,65.0,82.84734344482422,0.779110848903656
3.3865535638032174e-05,2021-07-18 07:17:36.010925,,,,
,2021-07-18 07:17:58.762293,79.26519775390625,66.0,,
,2021-07-18 07:18:07.439981,,66.0,81.05901336669922,0.7627231478691101
3.2172258856130564e-05,2021-07-18 07:18:07.449985,,,,
,2021-07-18 07:18:30.137235,79.74163818359375,67.0,,
,2021-07-18 07:18:38.875412,,67.0,81.44200897216797,0.7655861377716064
3.056364591332403e-05,2021-07-18 07:18:38.885358,,,,
,2021-07-18 07:19:01.624314,78.23066711425781,68.0,,
,2021-07-18 07:19:10.336494,,68.0,79.38890838623047,0.7483071684837341
2.903546361765783e-05,2021-07-18 07:19:10.345469,,,,
,2021-07-18 07:19:33.057976,80.4731216430664,69.0,,
,2021-07-18 07:19:41.805650,,69.0,80.17555236816406,0.7545104622840881
2.758369043677494e-05,2021-07-18 07:19:41.819613,,,,
,2021-07-18 07:20:04.525945,78.68975830078125,70.0,,
,2021-07-18 07:20:13.271154,,70.0,79.31922912597656,0.747088611125946
2.620450591493619e-05,2021-07-18 07:20:13.281125,,,,
,2021-07-18 07:20:35.955798,79.30471801757812,71.0,,
,2021-07-18 07:20:44.699015,,71.0,79.79305267333984,0.7511230111122131
2.489428061918938e-05,2021-07-18 07:20:44.709016,,,,
,2021-07-18 07:21:07.435711,79.8436050415039,72.0,,
,2021-07-18 07:21:16.146496,,72.0,79.94535064697266,0.7533839344978333
2.364956658822991e-05,2021-07-18 07:21:16.156497,,,,
,2021-07-18 07:21:38.868218,77.74640655517578,73.0,,
,2021-07-18 07:21:47.616206,,73.0,80.80108642578125,0.7607970833778381
2.2467088258818413e-05,2021-07-18 07:21:47.626180,,,,
,2021-07-18 07:22:10.394258,78.88297271728516,74.0,,
,2021-07-18 07:22:19.086007,,74.0,79.1585693359375,0.7434576153755188
2.134373384587749e-05,2021-07-18 07:22:19.095980,,,,
,2021-07-18 07:22:41.800394,79.12205505371094,75.0,,
,2021-07-18 07:22:50.563204,,75.0,79.95816040039062,0.7514837384223938
2.0276547153583614e-05,2021-07-18 07:22:50.573177,,,,
,2021-07-18 07:23:13.294370,79.8503189086914,76.0,,
,2021-07-18 07:23:22.030373,,76.0,80.01952362060547,0.7536701560020447
1.9262719795904432e-05,2021-07-18 07:23:22.040317,,,,
,2021-07-18 07:23:44.717787,77.41727447509766,77.0,,
,2021-07-18 07:23:53.422544,,77.0,79.8742446899414,0.753061056137085
1.829958380610921e-05,2021-07-18 07:23:53.432540,,,,
,2021-07-18 07:24:16.187883,77.90528106689453,78.0,,
,2021-07-18 07:24:24.920816,,78.0,79.46907043457031,0.7480266690254211
1.738460461580375e-05,2021-07-18 07:24:24.930790,,,,
,2021-07-18 07:24:47.737842,80.11621856689453,79.0,,
,2021-07-18 07:24:56.476525,,79.0,80.50941467285156,0.7594528198242188
1.6515374385013564e-05,2021-07-18 07:24:56.486498,,,,
,2021-07-18 07:25:19.206505,78.59735107421875,80.0,,
,2021-07-18 07:25:27.881860,,80.0,79.328125,0.7477077841758728
1.5689605665762886e-05,2021-07-18 07:25:27.891860,,,,
,2021-07-18 07:25:50.556297,78.00228118896484,81.0,,
,2021-07-18 07:25:59.262938,,81.0,80.04586029052734,0.7538202404975891
1.490512538247474e-05,2021-07-18 07:25:59.276900,,,,
,2021-07-18 07:26:22.010424,77.41902160644531,82.0,,
,2021-07-18 07:26:30.789576,,82.0,79.4043960571289,0.7496099472045898
1.4159869113351003e-05,2021-07-18 07:26:30.799579,,,,
,2021-07-18 07:26:53.595117,77.17632293701172,83.0,,
,2021-07-18 07:27:02.330364,,83.0,81.15570831298828,0.7656490802764893
1.3451875657683452e-05,2021-07-18 07:27:02.340362,,,,
,2021-07-18 07:27:25.087921,78.79463958740234,84.0,,
,2021-07-18 07:27:33.773019,,84.0,79.61005401611328,0.7515038847923279
1.277928187479928e-05,2021-07-18 07:27:33.782018,,,,
,2021-07-18 07:27:56.546994,78.12359619140625,85.0,,
,2021-07-18 07:28:05.249122,,85.0,79.69302368164062,0.7523240447044373
1.2140317781059316e-05,2021-07-18 07:28:05.259118,,,,
,2021-07-18 07:28:27.998036,78.37176513671875,86.0,,
,2021-07-18 07:28:36.673455,,86.0,80.076171875,0.7556262016296387
1.153330189200635e-05,2021-07-18 07:28:36.683430,,,,
,2021-07-18 07:28:59.474875,75.99602508544922,87.0,,
,2021-07-18 07:29:08.186024,,87.0,80.73626708984375,0.7606161236763
1.0956636797406032e-05,2021-07-18 07:29:08.196024,,,,
,2021-07-18 07:29:30.971729,78.4856185913086,88.0,,
,2021-07-18 07:29:39.680697,,88.0,79.28450012207031,0.7467382550239563
1.0408804957535729e-05,2021-07-18 07:29:39.690671,,,,
,2021-07-18 07:30:02.455742,78.17456817626953,89.0,,
,2021-07-18 07:30:11.174916,,89.0,79.89693450927734,0.7527478337287903
9.888364709658941e-06,2021-07-18 07:30:11.184889,,,,
,2021-07-18 07:30:33.865493,77.33877563476562,90.0,,
,2021-07-18 07:30:42.620792,,90.0,80.35099792480469,0.7573357820510864
9.393946474175994e-06,2021-07-18 07:30:42.630765,,,,
,2021-07-18 07:31:05.299780,77.2979965209961,91.0,,
,2021-07-18 07:31:14.027067,,91.0,79.85690307617188,0.7533246278762817
8.924249150467194e-06,2021-07-18 07:31:14.037039,,,,
,2021-07-18 07:31:36.751554,76.86958312988281,92.0,,
,2021-07-18 07:31:45.512488,,92.0,79.71898651123047,0.751962423324585
8.478036692943835e-06,2021-07-18 07:31:45.522485,,,,
,2021-07-18 07:32:08.107004,77.39226531982422,93.0,,
,2021-07-18 07:32:16.844889,,93.0,79.82884216308594,0.7527199387550354
8.054134858296643e-06,2021-07-18 07:32:16.854830,,,,
,2021-07-18 07:32:39.505568,78.44365692138672,94.0,,
,2021-07-18 07:32:48.282865,,94.0,79.93028259277344,0.7527884244918823
7.65142811538181e-06,2021-07-18 07:32:48.292839,,,,
,2021-07-18 07:33:10.926679,76.4902114868164,95.0,,
,2021-07-18 07:33:19.628709,,95.0,79.83308410644531,0.7534932494163513
7.26885670961272e-06,2021-07-18 07:33:19.639678,,,,
,2021-07-18 07:33:42.406358,77.2782974243164,96.0,,
,2021-07-18 07:33:51.109640,,96.0,79.88185119628906,0.7541568875312805
6.905413874132084e-06,2021-07-18 07:33:51.119620,,,,
,2021-07-18 07:34:13.781376,77.19170379638672,97.0,,
,2021-07-18 07:34:22.960400,,97.0,80.20735931396484,0.7562719583511353
6.5601431804254795e-06,2021-07-18 07:34:22.970373,,,,
,2021-07-18 07:34:45.672924,77.42769622802734,98.0,,
,2021-07-18 07:34:54.363331,,98.0,79.69151306152344,0.7519077658653259
6.232136021404205e-06,2021-07-18 07:34:54.373333,,,,
,2021-07-18 07:35:17.078618,78.26216888427734,99.0,,
,2021-07-18 07:35:25.771139,,99.0,79.6283187866211,0.751209557056427
