lr-Adam,created_at,loss/train,epoch,loss/val,score/val
,2021-07-22 04:44:03.637158,,17.0,116.05333709716797,1.1207351684570312
0.0005,2021-07-22 04:44:03.652975,,,,
,2021-07-22 04:44:16.045384,106.88968658447266,18.0,,
,2021-07-22 04:44:19.200259,,18.0,100.04730987548828,0.9509008526802063
0.0005,2021-07-22 04:44:19.216150,,,,
,2021-07-22 04:44:31.697806,105.57475280761719,19.0,,
,2021-07-22 04:44:35.074968,,19.0,93.0372085571289,0.8788462281227112
0.0005,2021-07-22 04:44:35.092440,,,,
,2021-07-22 04:44:47.639417,106.70787048339844,20.0,,
,2021-07-22 04:44:50.818159,,20.0,91.50608825683594,0.867760419845581
0.0005,2021-07-22 04:44:50.834060,,,,
,2021-07-22 04:45:02.992341,106.5243148803711,21.0,,
,2021-07-22 04:45:06.199875,,21.0,102.97084045410156,0.9821505546569824
0.0005,2021-07-22 04:45:06.215326,,,,
,2021-07-22 04:45:18.442981,106.74183654785156,22.0,,
,2021-07-22 04:45:21.687968,,22.0,99.52479553222656,0.9464768171310425
0.0005,2021-07-22 04:45:21.704313,,,,
,2021-07-22 04:45:34.016916,103.82476043701172,23.0,,
,2021-07-22 04:45:37.346952,,23.0,92.47846984863281,0.8752437233924866
0.0005,2021-07-22 04:45:37.363350,,,,
,2021-07-22 04:45:50.105455,102.78030395507812,24.0,,
,2021-07-22 04:45:53.456813,,24.0,88.56119537353516,0.8330721259117126
0.0005,2021-07-22 04:45:53.472892,,,,
,2021-07-22 04:46:05.583243,103.31829833984375,25.0,,
,2021-07-22 04:46:08.838276,,25.0,87.7627944946289,0.8229380249977112
0.0005,2021-07-22 04:46:08.854359,,,,
,2021-07-22 04:46:21.125798,101.173828125,26.0,,
,2021-07-22 04:46:24.338484,,26.0,91.0473403930664,0.8581876158714294
0.0005,2021-07-22 04:46:24.354531,,,,
,2021-07-22 04:46:36.465757,102.99102020263672,27.0,,
,2021-07-22 04:46:40.467512,,27.0,82.84512329101562,0.7794292569160461
0.0005,2021-07-22 04:46:40.492208,,,,
,2021-07-22 04:46:53.213909,103.67034149169922,28.0,,
,2021-07-22 04:46:56.531455,,28.0,91.87557983398438,0.8650661110877991
0.0005,2021-07-22 04:46:56.548432,,,,
,2021-07-22 04:47:08.829811,104.28466796875,29.0,,
,2021-07-22 04:47:12.228304,,29.0,91.21269989013672,0.8661242723464966
0.0005,2021-07-22 04:47:12.245084,,,,
,2021-07-22 04:47:25.062325,102.37357330322266,30.0,,
,2021-07-22 04:47:28.481571,,30.0,83.70440673828125,0.7853796482086182
0.0005,2021-07-22 04:47:28.497996,,,,
,2021-07-22 04:47:40.816065,100.52554321289062,31.0,,
,2021-07-22 04:47:44.069499,,31.0,90.56494140625,0.8532660603523254
0.0005,2021-07-22 04:47:44.086226,,,,
,2021-07-22 04:47:56.562483,100.42233276367188,32.0,,
,2021-07-22 04:47:59.721856,,32.0,97.05418395996094,0.9213789105415344
0.0005,2021-07-22 04:47:59.737694,,,,
,2021-07-22 04:48:11.903379,101.85501861572266,33.0,,
,2021-07-22 04:48:15.557364,,33.0,97.66703033447266,0.9301323294639587
0.0005,2021-07-22 04:48:15.575135,,,,
,2021-07-22 04:48:28.177596,102.64798736572266,34.0,,
,2021-07-22 04:48:31.582819,,34.0,96.80990600585938,0.9184268116950989
0.0005,2021-07-22 04:48:31.599777,,,,
,2021-07-22 04:48:43.865319,103.15068054199219,35.0,,
,2021-07-22 04:48:47.313110,,35.0,88.6442642211914,0.8357192277908325
0.0005,2021-07-22 04:48:47.329682,,,,
,2021-07-22 04:48:59.571583,104.26008605957031,36.0,,
,2021-07-22 04:49:03.405432,,36.0,81.55999755859375,0.7632594108581543
0.0005,2021-07-22 04:49:03.424699,,,,
,2021-07-22 04:49:15.694990,102.74030303955078,37.0,,
,2021-07-22 04:49:19.005008,,37.0,89.6635971069336,0.8473477363586426
0.0005,2021-07-22 04:49:19.022241,,,,
,2021-07-22 04:49:31.594654,103.75455474853516,38.0,,
,2021-07-22 04:49:35.590012,,38.0,78.89907836914062,0.7414184212684631
0.0005,2021-07-22 04:49:35.609323,,,,
,2021-07-22 04:49:48.109193,101.10714721679688,39.0,,
,2021-07-22 04:49:51.320409,,39.0,81.77730560302734,0.7674041390419006
0.0005,2021-07-22 04:49:51.337518,,,,
,2021-07-22 04:50:03.529405,103.43645477294922,40.0,,
,2021-07-22 04:50:06.680902,,40.0,84.42994689941406,0.793293297290802
0.0005,2021-07-22 04:50:06.696731,,,,
,2021-07-22 04:50:18.939099,99.53267669677734,41.0,,
,2021-07-22 04:50:22.106736,,41.0,84.40506744384766,0.7919538021087646
0.0005,2021-07-22 04:50:22.122888,,,,
,2021-07-22 04:50:34.594699,101.52317810058594,42.0,,
,2021-07-22 04:50:37.902782,,42.0,88.78958129882812,0.8357056975364685
0.0005,2021-07-22 04:50:37.919072,,,,
,2021-07-22 04:50:50.855274,103.9873046875,43.0,,
,2021-07-22 04:50:54.065156,,43.0,94.55270385742188,0.8992457985877991
0.0005,2021-07-22 04:50:54.081654,,,,
,2021-07-22 04:51:06.250816,100.2743148803711,44.0,,
,2021-07-22 04:51:09.466690,,44.0,82.15697479248047,0.7695189714431763
0.0005,2021-07-22 04:51:09.483378,,,,
,2021-07-22 04:51:21.666890,103.37840270996094,45.0,,
,2021-07-22 04:51:24.867268,,45.0,80.91542053222656,0.7607181072235107
0.0005,2021-07-22 04:51:24.884047,,,,
,2021-07-22 04:51:37.184792,101.35758209228516,46.0,,
,2021-07-22 04:51:40.537124,,46.0,90.42079162597656,0.8526353240013123
0.0005,2021-07-22 04:51:40.553573,,,,
,2021-07-22 04:51:53.097224,100.94407653808594,47.0,,
,2021-07-22 04:51:56.375429,,47.0,86.054931640625,0.8123293519020081
0.0005,2021-07-22 04:51:56.392785,,,,
,2021-07-22 04:52:08.678761,99.11636352539062,48.0,,
,2021-07-22 04:52:12.027827,,48.0,90.93891143798828,0.8588984608650208
0.0005,2021-07-22 04:52:12.046167,,,,
,2021-07-22 04:52:24.555854,99.36376953125,49.0,,
,2021-07-22 04:52:27.899535,,49.0,101.65465545654297,0.9726857542991638
0.0005,2021-07-22 04:52:27.916031,,,,
,2021-07-22 04:52:40.069337,99.10491180419922,50.0,,
,2021-07-22 04:52:43.284495,,50.0,84.5508804321289,0.7963342666625977
0.0005,2021-07-22 04:52:43.301080,,,,
,2021-07-22 04:52:55.432631,100.5527114868164,51.0,,
,2021-07-22 04:52:58.654538,,51.0,80.86697387695312,0.7611216902732849
0.0005,2021-07-22 04:52:58.672198,,,,
,2021-07-22 04:53:10.874027,100.67952728271484,52.0,,
,2021-07-22 04:53:14.251690,,52.0,86.30205535888672,0.8131457567214966
0.0005,2021-07-22 04:53:14.269407,,,,
,2021-07-22 04:53:26.797200,99.82857513427734,53.0,,
,2021-07-22 04:53:30.161203,,53.0,83.21797943115234,0.7818626761436462
0.0005,2021-07-22 04:53:30.179047,,,,
,2021-07-22 04:53:42.522066,99.5841064453125,54.0,,
,2021-07-22 04:53:45.724204,,54.0,84.46862030029297,0.7926464080810547
0.0005,2021-07-22 04:53:45.741039,,,,
,2021-07-22 04:53:57.935850,98.86617279052734,55.0,,
,2021-07-22 04:54:01.095013,,55.0,81.43059539794922,0.761438250541687
0.0005,2021-07-22 04:54:01.112811,,,,
,2021-07-22 04:54:13.303310,97.98662567138672,56.0,,
,2021-07-22 04:54:16.553806,,56.0,88.549072265625,0.8352934122085571
0.0005,2021-07-22 04:54:16.570696,,,,
,2021-07-22 04:54:29.141356,97.71662139892578,57.0,,
,2021-07-22 04:54:32.494465,,57.0,83.86211395263672,0.7913494110107422
0.0005,2021-07-22 04:54:32.511800,,,,
,2021-07-22 04:54:44.803231,102.2236328125,58.0,,
,2021-07-22 04:54:47.982827,,58.0,86.52532196044922,0.8171375393867493
0.0005,2021-07-22 04:54:47.999885,,,,
,2021-07-22 04:55:00.133250,98.99724578857422,59.0,,
,2021-07-22 04:55:03.295771,,59.0,105.0664291381836,1.0058784484863281
0.0005,2021-07-22 04:55:03.312375,,,,
,2021-07-22 04:55:15.389026,98.19435119628906,60.0,,
,2021-07-22 04:55:18.631945,,60.0,85.23943328857422,0.801706075668335
0.0005,2021-07-22 04:55:18.649535,,,,
,2021-07-22 04:55:31.027855,100.43374633789062,61.0,,
,2021-07-22 04:55:34.338313,,61.0,82.44750213623047,0.7756243944168091
0.0005,2021-07-22 04:55:34.356902,,,,
,2021-07-22 04:55:46.860801,97.97190856933594,62.0,,
,2021-07-22 04:55:50.053560,,62.0,79.1108627319336,0.7432500720024109
0.0005,2021-07-22 04:55:50.070717,,,,
,2021-07-22 04:56:02.267755,100.48841857910156,63.0,,
,2021-07-22 04:56:05.426375,,63.0,88.0517349243164,0.8297469615936279
0.0005,2021-07-22 04:56:05.444561,,,,
,2021-07-22 04:56:17.702003,97.79499816894531,64.0,,
,2021-07-22 04:56:20.848280,,64.0,79.50706481933594,0.7462431192398071
0.0005,2021-07-22 04:56:20.863997,,,,
,2021-07-22 04:56:33.415532,97.70457458496094,65.0,,
,2021-07-22 04:56:36.842302,,65.0,103.84073638916016,0.9927830100059509
0.0005,2021-07-22 04:56:36.860955,,,,
,2021-07-22 04:56:49.434412,98.61359405517578,66.0,,
,2021-07-22 04:56:52.773646,,66.0,80.63902282714844,0.7616281509399414
0.0005,2021-07-22 04:56:52.790963,,,,
,2021-07-22 04:57:05.262526,100.2486572265625,67.0,,
,2021-07-22 04:57:08.582627,,67.0,82.6673355102539,0.7750481963157654
0.0005,2021-07-22 04:57:08.604822,,,,
,2021-07-22 04:57:21.100953,98.0767593383789,68.0,,
,2021-07-22 04:57:24.422442,,68.0,87.7104721069336,0.8245389461517334
0.0005,2021-07-22 04:57:24.441233,,,,
,2021-07-22 04:57:36.867514,97.69654083251953,69.0,,
,2021-07-22 04:57:40.160546,,69.0,85.8984375,0.8100149631500244
0.000125,2021-07-22 04:57:40.178392,,,,
,2021-07-22 04:57:52.347018,93.89478302001953,70.0,,
,2021-07-22 04:57:56.202955,,70.0,77.8564682006836,0.7320200204849243
0.000125,2021-07-22 04:57:56.238573,,,,
,2021-07-22 04:58:08.580816,91.80643463134766,71.0,,
,2021-07-22 04:58:12.011540,,71.0,79.97618865966797,0.7522028684616089
0.000125,2021-07-22 04:58:12.028352,,,,
,2021-07-22 04:58:24.465483,94.21549224853516,72.0,,
,2021-07-22 04:58:27.930283,,72.0,80.66799926757812,0.7598116993904114
0.000125,2021-07-22 04:58:27.959276,,,,
,2021-07-22 04:58:40.317357,92.24919891357422,73.0,,
,2021-07-22 04:58:43.511684,,73.0,80.49445343017578,0.7586369514465332
0.000125,2021-07-22 04:58:43.528858,,,,
,2021-07-22 04:58:55.586434,92.77810668945312,74.0,,
,2021-07-22 04:58:59.052848,,74.0,79.38933563232422,0.7473793029785156
0.000125,2021-07-22 04:58:59.070153,,,,
,2021-07-22 04:59:11.239129,93.52603149414062,75.0,,
,2021-07-22 04:59:14.575671,,75.0,82.00332641601562,0.7728387117385864
0.000125,2021-07-22 04:59:14.593750,,,,
,2021-07-22 04:59:27.136464,94.04151153564453,76.0,,
,2021-07-22 04:59:30.770254,,76.0,81.14781188964844,0.7617399096488953
0.000125,2021-07-22 04:59:30.789651,,,,
,2021-07-22 04:59:43.236257,90.9720458984375,77.0,,
,2021-07-22 04:59:46.480120,,77.0,79.57630920410156,0.7481613159179688
0.000125,2021-07-22 04:59:46.496858,,,,
,2021-07-22 04:59:58.863070,92.92593383789062,78.0,,
,2021-07-22 05:00:02.045895,,78.0,82.02892303466797,0.7720152139663696
0.000125,2021-07-22 05:00:02.064303,,,,
,2021-07-22 05:00:14.281275,91.18537902832031,79.0,,
,2021-07-22 05:00:17.602890,,79.0,80.36383056640625,0.7573179602622986
0.000125,2021-07-22 05:00:17.620752,,,,
,2021-07-22 05:00:30.637392,90.7213134765625,80.0,,
,2021-07-22 05:00:34.079359,,80.0,80.06965637207031,0.7544806003570557
0.000125,2021-07-22 05:00:34.098544,,,,
,2021-07-22 05:00:46.604254,91.58525848388672,81.0,,
,2021-07-22 05:00:49.762977,,81.0,80.85201263427734,0.7616219520568848
0.000125,2021-07-22 05:00:49.782523,,,,
,2021-07-22 05:01:02.157126,92.2900161743164,82.0,,
,2021-07-22 05:01:05.339848,,82.0,80.95830535888672,0.7642755508422852
0.000125,2021-07-22 05:01:05.364532,,,,
,2021-07-22 05:01:17.572267,92.28546905517578,83.0,,
,2021-07-22 05:01:20.749330,,83.0,78.05974578857422,0.7352970242500305
0.000125,2021-07-22 05:01:20.766593,,,,
,2021-07-22 05:01:33.254965,92.75336456298828,84.0,,
,2021-07-22 05:01:36.613733,,84.0,82.10738372802734,0.7739275693893433
0.000125,2021-07-22 05:01:36.632480,,,,
,2021-07-22 05:01:49.157457,91.50949096679688,85.0,,
,2021-07-22 05:01:52.376567,,85.0,82.2076187133789,0.7764511108398438
0.000125,2021-07-22 05:01:52.394166,,,,
,2021-07-22 05:02:04.924482,91.42157745361328,86.0,,
,2021-07-22 05:02:08.104013,,86.0,80.46428680419922,0.7575529217720032
0.000125,2021-07-22 05:02:08.122252,,,,
,2021-07-22 05:02:20.376983,90.60247802734375,87.0,,
,2021-07-22 05:02:23.565534,,87.0,84.34423828125,0.7961288094520569
0.000125,2021-07-22 05:02:23.583066,,,,
,2021-07-22 05:02:36.117441,89.19856262207031,88.0,,
,2021-07-22 05:02:39.423108,,88.0,80.61115264892578,0.7595316171646118
0.000125,2021-07-22 05:02:39.442993,,,,
,2021-07-22 05:02:52.185687,90.01636505126953,89.0,,
,2021-07-22 05:02:55.599658,,89.0,80.82872009277344,0.7617520093917847
0.000125,2021-07-22 05:02:55.618396,,,,
,2021-07-22 05:03:08.306856,89.27716827392578,90.0,,
,2021-07-22 05:03:11.713669,,90.0,82.92874145507812,0.7820926308631897
0.000125,2021-07-22 05:03:11.732756,,,,
,2021-07-22 05:03:24.355817,91.43983459472656,91.0,,
,2021-07-22 05:03:27.847303,,91.0,80.09425354003906,0.7522339224815369
0.000125,2021-07-22 05:03:27.873406,,,,
,2021-07-22 05:03:40.158301,89.55451202392578,92.0,,
,2021-07-22 05:03:43.389716,,92.0,79.85894012451172,0.7501623034477234
0.000125,2021-07-22 05:03:43.406981,,,,
,2021-07-22 05:03:55.728943,91.28419494628906,93.0,,
,2021-07-22 05:03:59.170707,,93.0,80.17864227294922,0.7541540265083313
0.000125,2021-07-22 05:03:59.187991,,,,
,2021-07-22 05:04:11.292911,90.93692016601562,94.0,,
,2021-07-22 05:04:14.706676,,94.0,78.96865844726562,0.7421426177024841
0.000125,2021-07-22 05:04:14.725283,,,,
,2021-07-22 05:04:27.323335,89.22333526611328,95.0,,
,2021-07-22 05:04:30.973384,,95.0,83.69367980957031,0.7905753254890442
0.000125,2021-07-22 05:04:30.996823,,,,
,2021-07-22 05:04:43.433521,92.13865661621094,96.0,,
,2021-07-22 05:04:46.630262,,96.0,79.55974578857422,0.7478137612342834
0.000125,2021-07-22 05:04:46.648366,,,,
,2021-07-22 05:04:59.000188,89.59505462646484,97.0,,
,2021-07-22 05:05:02.232313,,97.0,81.528076171875,0.769994854927063
0.000125,2021-07-22 05:05:02.250144,,,,
,2021-07-22 05:05:14.523990,89.16615295410156,98.0,,
,2021-07-22 05:05:17.885549,,98.0,80.91409301757812,0.7613263130187988
0.000125,2021-07-22 05:05:17.904790,,,,
,2021-07-22 05:05:30.703722,90.4276351928711,99.0,,
,2021-07-22 05:05:34.063270,,99.0,82.24974060058594,0.7762221097946167
0.000125,2021-07-22 05:05:34.083210,,,,
,2021-07-22 05:05:46.582687,91.06739807128906,100.0,,
,2021-07-22 05:05:49.864224,,100.0,83.38561248779297,0.7876546382904053
0.000125,2021-07-22 05:05:49.882818,,,,
,2021-07-22 05:06:02.456969,89.39468383789062,101.0,,
,2021-07-22 05:06:05.678403,,101.0,83.59947967529297,0.7901038527488708
0.000125,2021-07-22 05:06:05.698220,,,,
,2021-07-22 05:06:18.097068,88.14347839355469,102.0,,
,2021-07-22 05:06:21.317308,,102.0,79.5903549194336,0.7485549449920654
0.000125,2021-07-22 05:06:21.336672,,,,
,2021-07-22 05:06:34.156769,90.75918579101562,103.0,,
,2021-07-22 05:06:37.658143,,103.0,78.86846923828125,0.7437419891357422
0.000125,2021-07-22 05:06:37.685985,,,,
,2021-07-22 05:06:50.515339,91.22433471679688,104.0,,
,2021-07-22 05:06:53.749280,,104.0,83.49465942382812,0.7895715236663818
0.000125,2021-07-22 05:06:53.767856,,,,
,2021-07-22 05:07:06.252886,89.10196685791016,105.0,,
,2021-07-22 05:07:09.500578,,105.0,81.74413299560547,0.7725268602371216
0.000125,2021-07-22 05:07:09.520183,,,,
,2021-07-22 05:07:21.795617,89.83806610107422,106.0,,
,2021-07-22 05:07:25.038051,,106.0,82.3741683959961,0.7788018584251404
0.000125,2021-07-22 05:07:25.056016,,,,
,2021-07-22 05:07:37.719569,89.79632568359375,107.0,,
,2021-07-22 05:07:41.093631,,107.0,84.01457977294922,0.7964125871658325
0.000125,2021-07-22 05:07:41.112270,,,,
,2021-07-22 05:07:53.807743,88.80459594726562,108.0,,
,2021-07-22 05:07:57.023397,,108.0,83.20621490478516,0.785454511642456
0.000125,2021-07-22 05:07:57.042990,,,,
,2021-07-22 05:08:09.814550,91.95118713378906,109.0,,
,2021-07-22 05:08:13.152467,,109.0,81.03382873535156,0.7659673094749451
0.000125,2021-07-22 05:08:13.171759,,,,
,2021-07-22 05:08:25.783923,88.5718994140625,110.0,,
,2021-07-22 05:08:29.336112,,110.0,86.01616668701172,0.8125380277633667
0.000125,2021-07-22 05:08:29.354418,,,,
,2021-07-22 05:08:41.684131,88.4244155883789,111.0,,
,2021-07-22 05:08:44.929453,,111.0,82.34585571289062,0.7756593227386475
0.000125,2021-07-22 05:08:44.948309,,,,
,2021-07-22 05:08:57.166940,88.3052749633789,112.0,,
,2021-07-22 05:09:00.658297,,112.0,80.24457550048828,0.7563802003860474
0.000125,2021-07-22 05:09:00.676898,,,,
,2021-07-22 05:09:13.053752,89.63661193847656,113.0,,
,2021-07-22 05:09:16.453920,,113.0,80.87419891357422,0.760556161403656
0.000125,2021-07-22 05:09:16.473035,,,,
,2021-07-22 05:09:29.149160,88.95403289794922,114.0,,
,2021-07-22 05:09:32.464124,,114.0,80.99714660644531,0.7637439966201782
0.000125,2021-07-22 05:09:32.482459,,,,
,2021-07-22 05:09:44.927162,89.0545654296875,115.0,,
,2021-07-22 05:09:48.282949,,115.0,85.7406997680664,0.8096237778663635
0.000125,2021-07-22 05:09:48.301738,,,,
,2021-07-22 05:10:00.772419,87.95500946044922,116.0,,
,2021-07-22 05:10:03.994192,,116.0,82.31532287597656,0.7777237892150879
0.000125,2021-07-22 05:10:04.013312,,,,
,2021-07-22 05:10:16.243649,87.44085693359375,117.0,,
,2021-07-22 05:10:19.660431,,117.0,79.54592895507812,0.7502040863037109
0.000125,2021-07-22 05:10:19.680118,,,,
,2021-07-22 05:10:32.746018,87.5394287109375,118.0,,
,2021-07-22 05:10:36.155716,,118.0,80.0317611694336,0.7537485361099243
0.000125,2021-07-22 05:10:36.176290,,,,
,2021-07-22 05:10:48.632489,87.72579193115234,119.0,,
,2021-07-22 05:10:51.833534,,119.0,79.23208618164062,0.7447288036346436
0.000125,2021-07-22 05:10:51.851779,,,,
,2021-07-22 05:11:04.409576,89.61705780029297,120.0,,
,2021-07-22 05:11:07.706136,,120.0,80.12237548828125,0.7553958892822266
0.000125,2021-07-22 05:11:07.724989,,,,
,2021-07-22 05:11:20.017765,87.14694213867188,121.0,,
,2021-07-22 05:11:23.458911,,121.0,79.300048828125,0.7491146326065063
0.000125,2021-07-22 05:11:23.478021,,,,
,2021-07-22 05:11:36.347253,85.89136505126953,122.0,,
,2021-07-22 05:11:39.740590,,122.0,79.4599838256836,0.7487590312957764
0.000125,2021-07-22 05:11:39.760301,,,,
,2021-07-22 05:11:52.260177,88.64747619628906,123.0,,
,2021-07-22 05:11:55.534354,,123.0,79.1089096069336,0.7461349368095398
0.000125,2021-07-22 05:11:55.553212,,,,
,2021-07-22 05:12:08.051787,87.566650390625,124.0,,
,2021-07-22 05:12:11.281816,,124.0,84.58796691894531,0.8023971915245056
0.000125,2021-07-22 05:12:11.303219,,,,
,2021-07-22 05:12:23.667092,87.7327880859375,125.0,,
,2021-07-22 05:12:27.044038,,125.0,82.00563049316406,0.7754318118095398
0.000125,2021-07-22 05:12:27.064431,,,,
,2021-07-22 05:12:40.028790,89.0555648803711,126.0,,
,2021-07-22 05:12:43.499233,,126.0,80.56075286865234,0.7571810483932495
0.000125,2021-07-22 05:12:43.519474,,,,
,2021-07-22 05:12:56.048901,88.82305145263672,127.0,,
,2021-07-22 05:12:59.587993,,127.0,80.55074310302734,0.760243833065033
0.000125,2021-07-22 05:12:59.606984,,,,
,2021-07-22 05:13:11.977001,86.43690490722656,128.0,,
,2021-07-22 05:13:15.867015,,128.0,77.13170623779297,0.7261908650398254
0.000125,2021-07-22 05:13:15.885515,,,,
,2021-07-22 05:13:28.347503,87.96875,129.0,,
,2021-07-22 05:13:31.787107,,129.0,95.54752349853516,0.9146692156791687
0.000125,2021-07-22 05:13:31.806769,,,,
,2021-07-22 05:13:44.397198,87.59452056884766,130.0,,
,2021-07-22 05:13:47.809824,,130.0,80.65383911132812,0.7612386345863342
0.000125,2021-07-22 05:13:47.830267,,,,
,2021-07-22 05:14:00.662359,85.76519012451172,131.0,,
,2021-07-22 05:14:03.939687,,131.0,82.41204833984375,0.7778226137161255
0.000125,2021-07-22 05:14:03.959742,,,,
,2021-07-22 05:14:16.717494,87.1929931640625,132.0,,
,2021-07-22 05:14:20.149324,,132.0,80.14753723144531,0.7555643320083618
0.000125,2021-07-22 05:14:20.168282,,,,
,2021-07-22 05:14:32.967893,86.9739990234375,133.0,,
,2021-07-22 05:14:36.240419,,133.0,81.71633911132812,0.7712001800537109
0.000125,2021-07-22 05:14:36.259555,,,,
,2021-07-22 05:14:48.698325,86.48239135742188,134.0,,
,2021-07-22 05:14:51.928052,,134.0,82.00152587890625,0.7737787961959839
0.000125,2021-07-22 05:14:51.947756,,,,
,2021-07-22 05:15:04.355654,85.83078002929688,135.0,,
,2021-07-22 05:15:07.544181,,135.0,81.26405334472656,0.7666186094284058
0.000125,2021-07-22 05:15:07.564758,,,,
,2021-07-22 05:15:20.048429,87.33199310302734,136.0,,
,2021-07-22 05:15:23.489211,,136.0,88.3332748413086,0.8381324410438538
0.000125,2021-07-22 05:15:23.509296,,,,
,2021-07-22 05:15:36.289658,88.04830169677734,137.0,,
,2021-07-22 05:15:39.543900,,137.0,79.88967895507812,0.7526054382324219
0.000125,2021-07-22 05:15:39.563070,,,,
,2021-07-22 05:15:51.822194,85.42184448242188,138.0,,
,2021-07-22 05:15:55.038961,,138.0,81.20304107666016,0.766609787940979
0.000125,2021-07-22 05:15:55.057907,,,,
,2021-07-22 05:16:07.454976,84.62940979003906,139.0,,
,2021-07-22 05:16:10.684996,,139.0,82.07293701171875,0.7733204364776611
3.125e-05,2021-07-22 05:16:10.703916,,,,
,2021-07-22 05:16:23.367309,84.40460968017578,140.0,,
,2021-07-22 05:16:26.812230,,140.0,78.80782318115234,0.7420935034751892
3.125e-05,2021-07-22 05:16:26.835019,,,,
,2021-07-22 05:16:39.774360,83.22710418701172,141.0,,
,2021-07-22 05:16:43.011205,,141.0,77.60838317871094,0.7283157706260681
3.125e-05,2021-07-22 05:16:43.030549,,,,
,2021-07-22 05:16:55.440702,82.70957946777344,142.0,,
,2021-07-22 05:16:58.899991,,142.0,77.67754364013672,0.7299706935882568
3.125e-05,2021-07-22 05:16:58.928190,,,,
,2021-07-22 05:17:11.250050,84.73341369628906,143.0,,
,2021-07-22 05:17:14.487093,,143.0,77.85248565673828,0.7310684323310852
3.125e-05,2021-07-22 05:17:14.505988,,,,
,2021-07-22 05:17:26.869547,83.39274597167969,144.0,,
,2021-07-22 05:17:30.651599,,144.0,78.0007095336914,0.7337422370910645
3.125e-05,2021-07-22 05:17:30.670758,,,,
,2021-07-22 05:17:43.296504,84.81072998046875,145.0,,
,2021-07-22 05:17:46.676165,,145.0,77.17089080810547,0.7253644466400146
3.125e-05,2021-07-22 05:17:46.694641,,,,
,2021-07-22 05:17:58.954406,82.39738464355469,146.0,,
