lr-RAdam,created_at,loss/train,epoch,loss/val,score/val
,2021-07-18 13:42:47.704812,,91.0,78.26995849609375,0.7401116490364075
8.924249150467194e-06,2021-07-18 13:42:47.715812,,,,
,2021-07-18 13:43:10.819685,90.61109161376953,92.0,,
,2021-07-18 13:43:21.491274,,92.0,78.06108093261719,0.7378788590431213
8.478036692943835e-06,2021-07-18 13:43:21.510221,,,,
,2021-07-18 13:43:44.608612,90.08479309082031,93.0,,
,2021-07-18 13:43:54.832782,,93.0,77.86762237548828,0.734699547290802
8.054134858296643e-06,2021-07-18 13:43:54.863699,,,,
,2021-07-18 13:44:17.653576,89.70574188232422,94.0,,
,2021-07-18 13:44:27.895324,,94.0,78.77613830566406,0.7448824048042297
7.65142811538181e-06,2021-07-18 13:44:27.909287,,,,
,2021-07-18 13:44:51.123880,89.22520446777344,95.0,,
,2021-07-18 13:45:01.188855,,95.0,78.12863159179688,0.738473653793335
7.26885670961272e-06,2021-07-18 13:45:01.203813,,,,
,2021-07-18 13:45:23.874724,88.04139709472656,96.0,,
,2021-07-18 13:45:33.995312,,96.0,78.41284942626953,0.7398087978363037
6.905413874132084e-06,2021-07-18 13:45:34.012266,,,,
,2021-07-18 13:45:56.721320,90.28885650634766,97.0,,
,2021-07-18 13:46:06.657023,,97.0,77.6845474243164,0.7340087890625
6.5601431804254795e-06,2021-07-18 13:46:06.669988,,,,
,2021-07-18 13:46:29.373236,87.61377716064453,98.0,,
,2021-07-18 13:46:39.416173,,98.0,77.83181762695312,0.735596239566803
6.232136021404205e-06,2021-07-18 13:46:39.430135,,,,
,2021-07-18 13:47:02.147620,89.69947814941406,99.0,,
,2021-07-18 13:47:12.485430,,99.0,77.48619079589844,0.7321604490280151
