lr-RAdam,created_at,loss/train,epoch,loss/val,score/val
0.001,2021-07-18 09:07:49.126536,,,,
,2021-07-18 09:08:11.399462,1612.795166015625,0.0,,
,2021-07-18 09:08:23.400536,,0.0,1246.2703857421875,2.011003255844116
0.00095,2021-07-18 09:08:23.414498,,,,
,2021-07-18 09:08:45.499044,453.67730712890625,1.0,,
,2021-07-18 09:08:56.909004,,1.0,186.06488037109375,1.7088942527770996
0.0009025,2021-07-18 09:08:56.917981,,,,
,2021-07-18 09:09:19.294156,117.77117156982422,2.0,,
,2021-07-18 09:09:30.713132,,2.0,96.4522705078125,0.9156927466392517
0.000857375,2021-07-18 09:09:30.724102,,,,
,2021-07-18 09:09:53.523651,115.30276489257812,3.0,,
,2021-07-18 09:10:04.300292,,3.0,115.99382781982422,1.089369773864746
0.0008145062499999999,2021-07-18 09:10:04.310265,,,,
,2021-07-18 09:10:28.138353,114.51020050048828,4.0,,
,2021-07-18 09:10:38.157824,,4.0,108.18805694580078,1.0332112312316895
0.0007737809374999998,2021-07-18 09:10:38.170761,,,,
,2021-07-18 09:11:00.868629,112.79512023925781,5.0,,
,2021-07-18 09:11:11.854073,,5.0,96.82310485839844,0.9148901104927063
0.0007350918906249997,2021-07-18 09:11:11.870029,,,,
,2021-07-18 09:11:34.655565,110.85610961914062,6.0,,
,2021-07-18 09:11:45.148041,,6.0,97.51448822021484,0.9188631772994995
0.0006983372960937497,2021-07-18 09:11:45.160009,,,,
,2021-07-18 09:12:08.428185,109.7330551147461,7.0,,
,2021-07-18 09:12:20.004225,,7.0,95.16131591796875,0.8984569907188416
0.0006634204312890621,2021-07-18 09:12:20.016165,,,,
,2021-07-18 09:12:43.317352,113.8613052368164,8.0,,
,2021-07-18 09:12:55.162570,,8.0,91.36782836914062,0.8579680919647217
0.000630249409724609,2021-07-18 09:12:55.173542,,,,
,2021-07-18 09:13:18.026693,110.27156066894531,9.0,,
,2021-07-18 09:13:28.235173,,9.0,92.96366119384766,0.8780518174171448
0.0005987369392383785,2021-07-18 09:13:28.245147,,,,
,2021-07-18 09:13:52.564576,109.70976257324219,10.0,,
,2021-07-18 09:14:04.197166,,10.0,91.73580169677734,0.8667118549346924
0.0005688000922764595,2021-07-18 09:14:04.209164,,,,
,2021-07-18 09:14:28.125302,110.23908233642578,11.0,,
,2021-07-18 09:14:39.188852,,11.0,117.29869079589844,1.1214168071746826
0.0005403600876626365,2021-07-18 09:14:39.206805,,,,
,2021-07-18 09:15:02.693601,108.7948989868164,12.0,,
,2021-07-18 09:15:14.041469,,12.0,92.25835418701172,0.8681924939155579
0.0005133420832795047,2021-07-18 09:15:14.057460,,,,
