lr-Adam,created_at,loss/train,epoch,loss/val,score/val
,2021-07-22 01:15:54.775304,,52.0,91.7200927734375,0.8666942715644836
0.0005,2021-07-22 01:15:54.791562,,,,
,2021-07-22 01:16:09.319340,99.80358123779297,53.0,,
,2021-07-22 01:16:13.233147,,53.0,83.39057922363281,0.7799144387245178
0.0005,2021-07-22 01:16:13.251028,,,,
,2021-07-22 01:16:27.735584,98.08965301513672,54.0,,
,2021-07-22 01:16:31.835720,,54.0,87.72862243652344,0.8178051710128784
0.0005,2021-07-22 01:16:31.854497,,,,
,2021-07-22 01:16:46.601532,101.55083465576172,55.0,,
,2021-07-22 01:16:50.530158,,55.0,86.2038803100586,0.8052600026130676
0.0005,2021-07-22 01:16:50.545906,,,,
,2021-07-22 01:17:04.959470,101.71498107910156,56.0,,
,2021-07-22 01:17:08.880687,,56.0,90.04911041259766,0.8500799536705017
0.0005,2021-07-22 01:17:08.897444,,,,
,2021-07-22 01:17:23.366924,101.4426040649414,57.0,,
,2021-07-22 01:17:27.512455,,57.0,86.7724838256836,0.8126445412635803
0.0005,2021-07-22 01:17:27.529652,,,,
,2021-07-22 01:17:42.308152,99.9326171875,58.0,,
,2021-07-22 01:17:46.454730,,58.0,84.83226013183594,0.7903962731361389
0.0005,2021-07-22 01:17:46.472183,,,,
,2021-07-22 01:18:01.164015,100.24752044677734,59.0,,
,2021-07-22 01:18:05.049140,,59.0,91.42488098144531,0.85714191198349
0.0005,2021-07-22 01:18:05.065483,,,,
,2021-07-22 01:18:19.276517,99.25115203857422,60.0,,
,2021-07-22 01:18:23.185743,,60.0,88.2789077758789,0.83598792552948
0.0005,2021-07-22 01:18:23.202114,,,,
,2021-07-22 01:18:38.232957,99.02812194824219,61.0,,
,2021-07-22 01:18:42.368645,,61.0,85.02871704101562,0.7957167625427246
0.0005,2021-07-22 01:18:42.386805,,,,
,2021-07-22 01:18:57.348786,97.76316833496094,62.0,,
,2021-07-22 01:19:01.282987,,62.0,86.2978744506836,0.8055997490882874
0.0005,2021-07-22 01:19:01.299096,,,,
,2021-07-22 01:19:16.273599,98.2079849243164,63.0,,
,2021-07-22 01:19:21.081537,,63.0,82.39247131347656,0.7718710899353027
0.0005,2021-07-22 01:19:21.107807,,,,
,2021-07-22 01:19:35.604386,97.08380889892578,64.0,,
,2021-07-22 01:19:39.597552,,64.0,88.6966781616211,0.836895763874054
0.0005,2021-07-22 01:19:39.614126,,,,
,2021-07-22 01:19:53.740635,98.94635772705078,65.0,,
,2021-07-22 01:19:57.584316,,65.0,96.3695297241211,0.915925145149231
0.0005,2021-07-22 01:19:57.600736,,,,
,2021-07-22 01:20:12.159224,99.5877685546875,66.0,,
,2021-07-22 01:20:16.321285,,66.0,86.02141571044922,0.8075737953186035
0.0005,2021-07-22 01:20:16.338483,,,,
,2021-07-22 01:20:31.222231,98.80445098876953,67.0,,
,2021-07-22 01:20:35.359998,,67.0,84.5169906616211,0.7908195853233337
0.0005,2021-07-22 01:20:35.376311,,,,
,2021-07-22 01:20:49.770538,97.2179183959961,68.0,,
,2021-07-22 01:20:53.715233,,68.0,86.34011840820312,0.8081409931182861
0.0005,2021-07-22 01:20:53.731362,,,,
,2021-07-22 01:21:07.825340,99.23828125,69.0,,
,2021-07-22 01:21:11.683538,,69.0,87.03844451904297,0.821837306022644
0.000125,2021-07-22 01:21:11.700125,,,,
,2021-07-22 01:21:26.643997,94.15040588378906,70.0,,
,2021-07-22 01:21:31.443715,,70.0,81.50942993164062,0.7615060210227966
0.000125,2021-07-22 01:21:31.473479,,,,
,2021-07-22 01:21:46.443186,94.03069305419922,71.0,,
,2021-07-22 01:21:51.072002,,71.0,78.9795150756836,0.7376164793968201
0.000125,2021-07-22 01:21:51.097936,,,,
,2021-07-22 01:22:05.844593,96.54195404052734,72.0,,
,2021-07-22 01:22:09.802530,,72.0,82.05204010009766,0.7655453085899353
0.000125,2021-07-22 01:22:09.818872,,,,
,2021-07-22 01:22:24.378414,93.32207489013672,73.0,,
,2021-07-22 01:22:28.528495,,73.0,81.43401336669922,0.76279616355896
0.000125,2021-07-22 01:22:28.545945,,,,
,2021-07-22 01:22:43.687097,94.39163208007812,74.0,,
,2021-07-22 01:22:47.678492,,74.0,82.4327163696289,0.769904613494873
0.000125,2021-07-22 01:22:47.696101,,,,
,2021-07-22 01:23:01.690470,94.82927703857422,75.0,,
,2021-07-22 01:23:05.635404,,75.0,79.83817291259766,0.7449935078620911
0.000125,2021-07-22 01:23:05.651374,,,,
,2021-07-22 01:23:19.837333,93.8321304321289,76.0,,
,2021-07-22 01:23:23.791958,,76.0,80.81244659423828,0.7532764673233032
0.000125,2021-07-22 01:23:23.808349,,,,
,2021-07-22 01:23:38.668243,92.26252746582031,77.0,,
,2021-07-22 01:23:42.864056,,77.0,80.06721496582031,0.7497353553771973
0.000125,2021-07-22 01:23:42.881298,,,,
,2021-07-22 01:23:58.098470,93.46823120117188,78.0,,
,2021-07-22 01:24:02.022927,,78.0,83.94762420654297,0.7869420051574707
0.000125,2021-07-22 01:24:02.045344,,,,
,2021-07-22 01:24:16.459669,92.6700439453125,79.0,,
,2021-07-22 01:24:20.398829,,79.0,81.51509857177734,0.7621064186096191
0.000125,2021-07-22 01:24:20.416117,,,,
,2021-07-22 01:24:34.992783,92.6512680053711,80.0,,
,2021-07-22 01:24:39.183955,,80.0,81.09828186035156,0.7604700326919556
0.000125,2021-07-22 01:24:39.201406,,,,
,2021-07-22 01:24:54.052599,92.31362915039062,81.0,,
,2021-07-22 01:24:58.077996,,81.0,82.4625244140625,0.770216166973114
0.000125,2021-07-22 01:24:58.100371,,,,
,2021-07-22 01:25:12.442918,93.379150390625,82.0,,
,2021-07-22 01:25:16.546056,,82.0,80.50582122802734,0.7537729144096375
0.000125,2021-07-22 01:25:16.563471,,,,
,2021-07-22 01:25:31.342919,93.76224517822266,83.0,,
,2021-07-22 01:25:35.238657,,83.0,80.05219268798828,0.7489294409751892
0.000125,2021-07-22 01:25:35.256114,,,,
,2021-07-22 01:25:49.594494,94.43538665771484,84.0,,
,2021-07-22 01:25:53.422970,,84.0,80.57518005371094,0.7544748783111572
0.000125,2021-07-22 01:25:53.441520,,,,
,2021-07-22 01:26:07.575812,92.47720336914062,85.0,,
,2021-07-22 01:26:11.429196,,85.0,86.49871826171875,0.8094483613967896
0.000125,2021-07-22 01:26:11.447848,,,,
,2021-07-22 01:26:26.639277,91.73355865478516,86.0,,
,2021-07-22 01:26:30.779871,,86.0,80.92386627197266,0.7581151127815247
0.000125,2021-07-22 01:26:30.800159,,,,
,2021-07-22 01:26:45.626739,91.04999542236328,87.0,,
,2021-07-22 01:26:49.408772,,87.0,81.61578369140625,0.7648975849151611
0.000125,2021-07-22 01:26:49.425869,,,,
,2021-07-22 01:27:04.015807,93.1991958618164,88.0,,
,2021-07-22 01:27:07.905754,,88.0,81.43678283691406,0.7652102708816528
0.000125,2021-07-22 01:27:07.922056,,,,
,2021-07-22 01:27:22.514336,91.04607391357422,89.0,,
,2021-07-22 01:27:26.718329,,89.0,84.07205963134766,0.7874722480773926
0.000125,2021-07-22 01:27:26.736573,,,,
,2021-07-22 01:27:41.849539,91.68706512451172,90.0,,
,2021-07-22 01:27:45.830817,,90.0,83.39569091796875,0.7823178768157959
0.000125,2021-07-22 01:27:45.847925,,,,
,2021-07-22 01:28:00.221140,91.05451965332031,91.0,,
,2021-07-22 01:28:04.208522,,91.0,80.68690490722656,0.7551087737083435
0.000125,2021-07-22 01:28:04.226241,,,,
,2021-07-22 01:28:18.390857,90.98126983642578,92.0,,
,2021-07-22 01:28:22.328996,,92.0,83.68029022216797,0.7836019396781921
0.000125,2021-07-22 01:28:22.346151,,,,
,2021-07-22 01:28:37.042691,91.1557388305664,93.0,,
,2021-07-22 01:28:41.279220,,93.0,81.12220764160156,0.7609086036682129
0.000125,2021-07-22 01:28:41.297489,,,,
,2021-07-22 01:28:56.011057,91.80635833740234,94.0,,
,2021-07-22 01:29:00.039555,,94.0,79.6613540649414,0.75037682056427
0.000125,2021-07-22 01:29:00.057493,,,,
,2021-07-22 01:29:15.195885,94.8084487915039,95.0,,
,2021-07-22 01:29:19.209393,,95.0,82.71156311035156,0.7723726630210876
0.000125,2021-07-22 01:29:19.227412,,,,
,2021-07-22 01:29:33.726565,91.86827087402344,96.0,,
,2021-07-22 01:29:37.945205,,96.0,82.98868560791016,0.7790370583534241
0.000125,2021-07-22 01:29:37.963650,,,,
,2021-07-22 01:29:53.044640,90.46929168701172,97.0,,
,2021-07-22 01:29:57.023697,,97.0,79.74681091308594,0.7446150183677673
0.000125,2021-07-22 01:29:57.042259,,,,
,2021-07-22 01:30:12.058096,89.47581481933594,98.0,,
,2021-07-22 01:30:16.236762,,98.0,80.29315185546875,0.7526085376739502
0.000125,2021-07-22 01:30:16.255021,,,,
,2021-07-22 01:30:31.167009,92.13157653808594,99.0,,
,2021-07-22 01:30:35.139750,,99.0,84.943603515625,0.7966675758361816
0.000125,2021-07-22 01:30:35.158070,,,,
,2021-07-22 01:30:49.631863,91.40070343017578,100.0,,
,2021-07-22 01:30:53.520906,,100.0,80.53714752197266,0.7537071704864502
0.000125,2021-07-22 01:30:53.539023,,,,
,2021-07-22 01:31:08.440547,90.23957061767578,101.0,,
,2021-07-22 01:31:12.684669,,101.0,80.23847961425781,0.7546489238739014
0.000125,2021-07-22 01:31:12.703321,,,,
,2021-07-22 01:31:27.900350,90.46248626708984,102.0,,
,2021-07-22 01:31:32.063274,,102.0,84.14067840576172,0.7882761359214783
0.000125,2021-07-22 01:31:32.081419,,,,
,2021-07-22 01:31:46.997322,90.11601257324219,103.0,,
,2021-07-22 01:31:50.997224,,103.0,81.11298370361328,0.7650365233421326
0.000125,2021-07-22 01:31:51.016043,,,,
,2021-07-22 01:32:05.525216,91.0223388671875,104.0,,
,2021-07-22 01:32:09.431883,,104.0,83.54695129394531,0.7832067012786865
0.000125,2021-07-22 01:32:09.449807,,,,
,2021-07-22 01:32:24.459091,91.56333923339844,105.0,,
,2021-07-22 01:32:28.730817,,105.0,86.60952758789062,0.8131985664367676
0.000125,2021-07-22 01:32:28.749042,,,,
,2021-07-22 01:32:43.853462,91.21880340576172,106.0,,
,2021-07-22 01:32:47.822345,,106.0,83.30702209472656,0.7860498428344727
0.000125,2021-07-22 01:32:47.841395,,,,
,2021-07-22 01:33:02.515773,91.91797637939453,107.0,,
,2021-07-22 01:33:06.414828,,107.0,79.82115936279297,0.7493790984153748
0.000125,2021-07-22 01:33:06.434290,,,,
,2021-07-22 01:33:21.372368,90.69728088378906,108.0,,
,2021-07-22 01:33:25.559234,,108.0,89.50584411621094,0.8441406488418579
0.000125,2021-07-22 01:33:25.578474,,,,
,2021-07-22 01:33:40.934987,90.42456817626953,109.0,,
,2021-07-22 01:33:45.204836,,109.0,84.19185638427734,0.7892196178436279
0.000125,2021-07-22 01:33:45.223202,,,,
,2021-07-22 01:33:59.705484,90.4613037109375,110.0,,
,2021-07-22 01:34:04.399683,,110.0,78.95270538330078,0.742896318435669
0.000125,2021-07-22 01:34:04.416691,,,,
,2021-07-22 01:34:19.462490,90.00579833984375,111.0,,
,2021-07-22 01:34:23.496427,,111.0,81.46563720703125,0.765192985534668
0.000125,2021-07-22 01:34:23.514197,,,,
,2021-07-22 01:34:38.461739,88.85669708251953,112.0,,
,2021-07-22 01:34:42.666568,,112.0,82.1219253540039,0.7722041606903076
0.000125,2021-07-22 01:34:42.688637,,,,
,2021-07-22 01:34:58.075064,91.94860076904297,113.0,,
,2021-07-22 01:35:02.122357,,113.0,79.72441864013672,0.7492306232452393
0.000125,2021-07-22 01:35:02.139966,,,,
,2021-07-22 01:35:17.364158,90.23410034179688,114.0,,
,2021-07-22 01:35:21.626639,,114.0,84.26143646240234,0.7919402718544006
0.000125,2021-07-22 01:35:21.644830,,,,
,2021-07-22 01:35:36.050813,90.235595703125,115.0,,
,2021-07-22 01:35:40.086716,,115.0,83.55692291259766,0.7868775129318237
0.000125,2021-07-22 01:35:40.105276,,,,
,2021-07-22 01:35:54.580045,89.87761688232422,116.0,,
,2021-07-22 01:35:58.448755,,116.0,80.02749633789062,0.7529773116111755
0.000125,2021-07-22 01:35:58.467027,,,,
,2021-07-22 01:36:13.083639,90.64318084716797,117.0,,
,2021-07-22 01:36:17.252919,,117.0,89.12731170654297,0.8463189601898193
0.000125,2021-07-22 01:36:17.272061,,,,
,2021-07-22 01:36:32.427498,88.53717803955078,118.0,,
,2021-07-22 01:36:36.352482,,118.0,79.5787124633789,0.7455914616584778
0.000125,2021-07-22 01:36:36.369263,,,,
,2021-07-22 01:36:50.722326,88.72695922851562,119.0,,
,2021-07-22 01:36:54.643424,,119.0,81.9167251586914,0.7725229263305664
0.000125,2021-07-22 01:36:54.662084,,,,
,2021-07-22 01:37:09.085928,88.62165832519531,120.0,,
,2021-07-22 01:37:13.124640,,120.0,81.11274719238281,0.7650819420814514
0.000125,2021-07-22 01:37:13.142938,,,,
,2021-07-22 01:37:28.459986,88.63021087646484,121.0,,
,2021-07-22 01:37:32.609260,,121.0,85.307861328125,0.8031300902366638
0.000125,2021-07-22 01:37:32.628229,,,,
,2021-07-22 01:37:47.436672,89.21597290039062,122.0,,
,2021-07-22 01:37:51.336701,,122.0,83.367431640625,0.7845782041549683
0.000125,2021-07-22 01:37:51.354128,,,,
,2021-07-22 01:38:05.467477,88.30418395996094,123.0,,
,2021-07-22 01:38:09.335397,,123.0,79.43560791015625,0.7497596740722656
0.000125,2021-07-22 01:38:09.354295,,,,
,2021-07-22 01:38:23.655136,88.98824310302734,124.0,,
,2021-07-22 01:38:27.818655,,124.0,83.87767028808594,0.7910913825035095
0.000125,2021-07-22 01:38:27.837267,,,,
,2021-07-22 01:38:43.380026,89.41400146484375,125.0,,
,2021-07-22 01:38:47.258778,,125.0,79.9680404663086,0.7520567178726196
0.000125,2021-07-22 01:38:47.276089,,,,
,2021-07-22 01:39:01.852290,90.4232406616211,126.0,,
,2021-07-22 01:39:05.762173,,126.0,84.7620620727539,0.801796019077301
0.000125,2021-07-22 01:39:05.781184,,,,
,2021-07-22 01:39:20.707867,87.39173889160156,127.0,,
,2021-07-22 01:39:24.645103,,127.0,81.24199676513672,0.7648007869720459
0.000125,2021-07-22 01:39:24.663782,,,,
,2021-07-22 01:39:40.071896,88.87734985351562,128.0,,
,2021-07-22 01:39:44.314874,,128.0,82.21630096435547,0.7769728899002075
0.000125,2021-07-22 01:39:44.335420,,,,
,2021-07-22 01:39:59.600210,87.74163055419922,129.0,,
,2021-07-22 01:40:03.531319,,129.0,81.96560668945312,0.771592378616333
0.000125,2021-07-22 01:40:03.549334,,,,
,2021-07-22 01:40:18.042704,89.82160186767578,130.0,,
,2021-07-22 01:40:22.047402,,130.0,85.33589172363281,0.802359402179718
0.000125,2021-07-22 01:40:22.066949,,,,
,2021-07-22 01:40:37.590892,86.14592742919922,131.0,,
,2021-07-22 01:40:41.752859,,131.0,80.31385803222656,0.7576877474784851
0.000125,2021-07-22 01:40:41.772394,,,,
,2021-07-22 01:40:57.564790,86.56961059570312,132.0,,
,2021-07-22 01:41:01.529720,,132.0,84.69252014160156,0.7977078557014465
0.000125,2021-07-22 01:41:01.548025,,,,
,2021-07-22 01:41:16.354818,88.13983154296875,133.0,,
,2021-07-22 01:41:20.471199,,133.0,82.43643188476562,0.7743310332298279
0.000125,2021-07-22 01:41:20.491214,,,,
,2021-07-22 01:41:35.157274,86.4649429321289,134.0,,
,2021-07-22 01:41:39.043664,,134.0,83.49658203125,0.7834938168525696
0.000125,2021-07-22 01:41:39.062248,,,,
,2021-07-22 01:41:53.254057,85.95452880859375,135.0,,
,2021-07-22 01:41:57.083708,,135.0,80.10199737548828,0.7524769902229309
0.000125,2021-07-22 01:41:57.102586,,,,
,2021-07-22 01:42:11.454147,88.70211791992188,136.0,,
,2021-07-22 01:42:15.645224,,136.0,81.0438003540039,0.7613286375999451
0.000125,2021-07-22 01:42:15.669823,,,,
,2021-07-22 01:42:31.168622,87.83970642089844,137.0,,
,2021-07-22 01:42:35.376542,,137.0,83.53714752197266,0.79067462682724
0.000125,2021-07-22 01:42:35.402008,,,,
,2021-07-22 01:42:49.805735,86.88868713378906,138.0,,
,2021-07-22 01:42:53.744119,,138.0,85.74152374267578,0.8100187182426453
0.000125,2021-07-22 01:42:53.769479,,,,
,2021-07-22 01:43:08.937589,84.74516296386719,139.0,,
,2021-07-22 01:43:12.857126,,139.0,79.9621810913086,0.7520378232002258
3.125e-05,2021-07-22 01:43:12.882784,,,,
,2021-07-22 01:43:27.816449,86.08098602294922,140.0,,
,2021-07-22 01:43:32.697190,,140.0,78.3438491821289,0.7371192574501038
3.125e-05,2021-07-22 01:43:32.722176,,,,
,2021-07-22 01:43:47.805979,83.44822692871094,141.0,,
,2021-07-22 01:43:51.801822,,141.0,78.92595672607422,0.7413437366485596
3.125e-05,2021-07-22 01:43:51.827439,,,,
,2021-07-22 01:44:06.308394,85.51953125,142.0,,
,2021-07-22 01:44:10.224035,,142.0,78.90489959716797,0.741936206817627
3.125e-05,2021-07-22 01:44:10.254465,,,,
,2021-07-22 01:44:25.070698,85.92549896240234,143.0,,
,2021-07-22 01:44:29.246899,,143.0,78.7282485961914,0.741646409034729
3.125e-05,2021-07-22 01:44:29.272695,,,,
,2021-07-22 01:44:44.635562,84.82331848144531,144.0,,
,2021-07-22 01:44:48.602691,,144.0,80.41290283203125,0.7586416602134705
3.125e-05,2021-07-22 01:44:48.627007,,,,
,2021-07-22 01:45:03.864074,85.59390258789062,145.0,,
,2021-07-22 01:45:07.840436,,145.0,79.11387634277344,0.7463545799255371
3.125e-05,2021-07-22 01:45:07.865574,,,,
,2021-07-22 01:45:22.662761,83.5623550415039,146.0,,
,2021-07-22 01:45:26.529537,,146.0,79.23756408691406,0.7451608180999756
