lr-RAdam,created_at,loss/train,epoch,loss/val,score/val
0.001,2021-07-18 10:58:42.640178,,,,
,2021-07-18 10:59:05.099662,1612.1632080078125,0.0,,
,2021-07-18 10:59:16.372887,,0.0,1251.0181884765625,2.0544164180755615
0.00095,2021-07-18 10:59:16.381860,,,,
,2021-07-18 10:59:38.890844,450.95941162109375,1.0,,
,2021-07-18 10:59:50.242178,,1.0,146.65054321289062,1.4015333652496338
0.0009025,2021-07-18 10:59:50.251154,,,,
,2021-07-18 11:00:12.774210,113.05287170410156,2.0,,
,2021-07-18 11:00:24.044708,,2.0,111.36202239990234,1.0431382656097412
0.000857375,2021-07-18 11:00:24.053684,,,,
,2021-07-18 11:00:46.711440,113.40834045410156,3.0,,
,2021-07-18 11:00:56.599143,,3.0,112.32548522949219,1.0491019487380981
0.0008145062499999999,2021-07-18 11:00:56.610143,,,,
,2021-07-18 11:01:19.179219,112.927734375,4.0,,
,2021-07-18 11:01:29.250523,,4.0,115.10751342773438,1.079361081123352
0.0007737809374999998,2021-07-18 11:01:29.264485,,,,
,2021-07-18 11:01:51.844294,113.42655944824219,5.0,,
,2021-07-18 11:02:03.281960,,5.0,106.95974731445312,1.001590371131897
0.0007350918906249997,2021-07-18 11:02:03.292931,,,,
,2021-07-18 11:02:26.012325,111.43901062011719,6.0,,
,2021-07-18 11:02:37.333872,,6.0,102.52470397949219,0.9567615985870361
0.0006983372960937497,2021-07-18 11:02:37.346837,,,,
,2021-07-18 11:02:59.907082,106.8997573852539,7.0,,
,2021-07-18 11:03:11.190310,,7.0,98.84983825683594,0.9125291705131531
0.0006634204312890621,2021-07-18 11:03:11.201282,,,,
,2021-07-18 11:03:33.836340,106.91790771484375,8.0,,
,2021-07-18 11:03:45.208566,,8.0,94.27442932128906,0.872209906578064
0.000630249409724609,2021-07-18 11:03:45.218540,,,,
,2021-07-18 11:04:08.209345,108.02501678466797,9.0,,
,2021-07-18 11:04:18.239636,,9.0,100.678466796875,0.9405374526977539
0.0005987369392383785,2021-07-18 11:04:18.251637,,,,
,2021-07-18 11:04:40.869322,109.60517120361328,10.0,,
,2021-07-18 11:04:50.819717,,10.0,104.28474426269531,0.9780721068382263
0.0005688000922764595,2021-07-18 11:04:50.832683,,,,
,2021-07-18 11:05:13.415491,108.4483871459961,11.0,,
,2021-07-18 11:05:24.866410,,11.0,94.10845184326172,0.8685346841812134
0.0005403600876626365,2021-07-18 11:05:24.878378,,,,
,2021-07-18 11:05:47.546158,106.5546646118164,12.0,,
,2021-07-18 11:05:58.815426,,12.0,93.418701171875,0.861672043800354
0.0005133420832795047,2021-07-18 11:05:58.825430,,,,
,2021-07-18 11:06:21.369522,106.6660385131836,13.0,,
,2021-07-18 11:06:32.695992,,13.0,91.71883392333984,0.8487040996551514
0.00048767497911552944,2021-07-18 11:06:32.705965,,,,
,2021-07-18 11:06:55.360755,105.01380157470703,14.0,,
,2021-07-18 11:07:05.345208,,14.0,93.18189239501953,0.8633438944816589
0.00046329123015975297,2021-07-18 11:07:05.360169,,,,
,2021-07-18 11:07:28.015735,102.06368255615234,15.0,,
,2021-07-18 11:07:39.293308,,15.0,91.112548828125,0.8436527848243713
0.0004401266686517653,2021-07-18 11:07:39.304278,,,,
,2021-07-18 11:08:01.955199,104.78006744384766,16.0,,
,2021-07-18 11:08:11.943948,,16.0,93.89744567871094,0.8653532862663269
0.00041812033521917703,2021-07-18 11:08:11.958329,,,,
,2021-07-18 11:08:34.569579,103.77741241455078,17.0,,
,2021-07-18 11:08:44.601696,,17.0,96.8211898803711,0.9058207273483276
0.00039721431845821814,2021-07-18 11:08:44.613662,,,,
,2021-07-18 11:09:07.125414,104.4551010131836,18.0,,
,2021-07-18 11:09:18.467721,,18.0,89.87098693847656,0.8280291557312012
0.0003773536025353072,2021-07-18 11:09:18.477695,,,,
,2021-07-18 11:09:41.133586,101.5226058959961,19.0,,
,2021-07-18 11:09:51.113152,,19.0,95.32083892822266,0.88978511095047
0.0003584859224085418,2021-07-18 11:09:51.124151,,,,
,2021-07-18 11:10:13.731448,104.71875,20.0,,
,2021-07-18 11:10:25.047586,,20.0,89.60150909423828,0.8228181004524231
